  -4.000    0.412   0.232   0.152   0.136   0.064   0.004
  -3.900    0.391   0.230   0.157   0.146   0.072   0.005
  -3.800    0.370   0.227   0.161   0.156   0.080   0.006
  -3.700    0.350   0.223   0.165   0.167   0.089   0.007
  -3.600    0.329   0.218   0.169   0.178   0.099   0.008
  -3.500    0.308   0.213   0.172   0.188   0.109   0.009
  -3.400    0.288   0.208   0.174   0.199   0.120   0.011
  -3.300    0.269   0.202   0.176   0.210   0.132   0.012
  -3.200    0.249   0.195   0.177   0.220   0.144   0.014
  -3.100    0.230   0.188   0.178   0.230   0.157   0.016
  -3.000    0.212   0.180   0.178   0.240   0.171   0.018
  -2.900    0.195   0.173   0.178   0.249   0.185   0.021
  -2.800    0.178   0.165   0.176   0.258   0.199   0.023
  -2.700    0.163   0.156   0.175   0.266   0.214   0.026
  -2.600    0.148   0.148   0.172   0.273   0.229   0.029
  -2.500    0.134   0.140   0.169   0.280   0.245   0.033
  -2.400    0.121   0.131   0.166   0.286   0.261   0.037
  -2.300    0.108   0.123   0.162   0.290   0.276   0.041
  -2.200    0.097   0.115   0.157   0.294   0.292   0.045
  -2.100    0.087   0.107   0.152   0.297   0.308   0.050
  -2.000    0.077   0.099   0.147   0.299   0.323   0.055
  -1.900    0.068   0.091   0.142   0.300   0.338   0.060
  -1.800    0.061   0.084   0.136   0.300   0.353   0.066
  -1.700    0.053   0.077   0.130   0.300   0.368   0.072
  -1.600    0.047   0.071   0.124   0.298   0.382   0.078
  -1.500    0.041   0.065   0.118   0.296   0.395   0.085
  -1.400    0.036   0.059   0.112   0.292   0.408   0.092
  -1.300    0.031   0.054   0.106   0.289   0.421   0.099
  -1.200    0.027   0.049   0.100   0.284   0.433   0.107
  -1.100    0.024   0.044   0.095   0.279   0.444   0.115
  -1.000    0.020   0.040   0.089   0.273   0.455   0.123
  -0.900    0.018   0.036   0.083   0.267   0.465   0.132
  -0.800    0.015   0.032   0.078   0.260   0.474   0.141
  -0.700    0.013   0.029   0.073   0.253   0.482   0.151
  -0.600    0.011   0.025   0.067   0.245   0.490   0.160
  -0.500    0.010   0.023   0.063   0.238   0.497   0.170
  -0.400    0.008   0.020   0.058   0.230   0.504   0.180
  -0.300    0.007   0.018   0.054   0.222   0.510   0.190
  -0.200    0.006   0.016   0.049   0.213   0.515   0.201
  -0.100    0.005   0.014   0.045   0.205   0.519   0.211
   0.000    0.004   0.012   0.042   0.197   0.523   0.222
   0.100    0.004   0.011   0.038   0.189   0.527   0.232
   0.200    0.003   0.009   0.035   0.181   0.529   0.243
   0.300    0.002   0.008   0.032   0.173   0.532   0.253
   0.400    0.002   0.007   0.029   0.165   0.534   0.263
   0.500    0.002   0.006   0.026   0.158   0.535   0.273
   0.600    0.001   0.005   0.024   0.151   0.536   0.282
   0.700    0.001   0.005   0.022   0.145   0.537   0.291
   0.800    0.001   0.004   0.020   0.139   0.537   0.299
   0.900    0.001   0.004   0.018   0.133   0.538   0.307
   1.000    0.001   0.003   0.017   0.128   0.538   0.314
   1.100    0.001   0.003   0.016   0.124   0.538   0.320
   1.200    0.000   0.002   0.015   0.120   0.538   0.325
   1.300    0.000   0.002   0.014   0.117   0.538   0.329
   1.400    0.000   0.002   0.013   0.115   0.537   0.332
   1.500    0.000   0.002   0.013   0.114   0.537   0.334
   1.600    0.000   0.002   0.012   0.113   0.537   0.335
   1.700    0.000   0.002   0.012   0.113   0.537   0.335
   1.800    0.000   0.002   0.013   0.114   0.537   0.334
   1.900    0.000   0.002   0.013   0.115   0.538   0.332
   2.000    0.000   0.002   0.014   0.118   0.538   0.328
   2.100    0.000   0.002   0.015   0.121   0.538   0.324
   2.200    0.001   0.003   0.016   0.124   0.538   0.319
   2.300    0.001   0.003   0.017   0.129   0.538   0.313
   2.400    0.001   0.004   0.019   0.134   0.538   0.306
   2.500    0.001   0.004   0.020   0.139   0.537   0.298
   2.600    0.001   0.005   0.022   0.145   0.537   0.290
   2.700    0.001   0.006   0.024   0.152   0.536   0.281
   2.800    0.002   0.006   0.027   0.159   0.535   0.271
   2.900    0.002   0.007   0.029   0.166   0.533   0.262
   3.000    0.003   0.008   0.032   0.174   0.532   0.252
   3.100    0.003   0.010   0.035   0.182   0.529   0.241
   3.200    0.004   0.011   0.039   0.190   0.526   0.231
   3.300    0.004   0.012   0.042   0.198   0.523   0.220
   3.400    0.005   0.014   0.046   0.206   0.519   0.210
   3.500    0.006   0.016   0.050   0.214   0.514   0.199
   3.600    0.007   0.018   0.054   0.223   0.509   0.189
   3.700    0.008   0.020   0.059   0.231   0.503   0.179
   3.800    0.010   0.023   0.063   0.239   0.497   0.169
   3.900    0.011   0.026   0.068   0.246   0.489   0.159
   4.000    0.013   0.029   0.073   0.254   0.481   0.149
