  -4.000    0.145
  -3.900    0.167
  -3.800    0.192
  -3.700    0.220
  -3.600    0.254
  -3.500    0.292
  -3.400    0.336
  -3.300    0.387
  -3.200    0.445
  -3.100    0.512
  -3.000    0.588
  -2.900    0.673
  -2.800    0.768
  -2.700    0.872
  -2.600    0.986
  -2.500    1.107
  -2.400    1.233
  -2.300    1.360
  -2.200    1.484
  -2.100    1.601
  -2.000    1.706
  -1.900    1.792
  -1.800    1.858
  -1.700    1.901
  -1.600    1.920
  -1.500    1.917
  -1.400    1.894
  -1.300    1.854
  -1.200    1.802
  -1.100    1.739
  -1.000    1.671
  -0.900    1.599
  -0.800    1.525
  -0.700    1.452
  -0.600    1.381
  -0.500    1.313
  -0.400    1.249
  -0.300    1.192
  -0.200    1.141
  -0.100    1.098
   0.000    1.063
   0.100    1.037
   0.200    1.017
   0.300    1.002
   0.400    0.985
   0.500    0.960
   0.600    0.915
   0.700    0.837
   0.800    0.713
   0.900    0.538
   1.000    0.329
   1.100    0.129
   1.200    0.011
   1.300    0.028
   1.400    0.173
   1.500    0.381
   1.600    0.585
   1.700    0.747
   1.800    0.859
   1.900    0.928
   2.000    0.967
   2.100    0.990
   2.200    1.005
   2.300    1.021
   2.400    1.043
   2.500    1.071
   2.600    1.108
   2.700    1.153
   2.800    1.205
   2.900    1.264
   3.000    1.329
   3.100    1.398
   3.200    1.470
   3.300    1.543
   3.400    1.616
   3.500    1.688
   3.600    1.755
   3.700    1.815
   3.800    1.865
   3.900    1.901
   4.000    1.920
