  -4.000    0.894   0.100   0.006   0.000   0.000   0.000
  -3.900    0.880   0.112   0.008   0.000   0.000   0.000
  -3.800    0.865   0.125   0.010   0.001   0.000   0.000
  -3.700    0.848   0.139   0.012   0.001   0.000   0.000
  -3.600    0.830   0.154   0.015   0.001   0.000   0.000
  -3.500    0.809   0.170   0.019   0.002   0.000   0.000
  -3.400    0.786   0.187   0.024   0.002   0.000   0.000
  -3.300    0.761   0.206   0.030   0.003   0.000   0.000
  -3.200    0.733   0.225   0.037   0.005   0.000   0.000
  -3.100    0.703   0.244   0.046   0.006   0.000   0.000
  -3.000    0.670   0.264   0.056   0.009   0.000   0.000
  -2.900    0.635   0.284   0.068   0.012   0.000   0.000
  -2.800    0.597   0.303   0.083   0.017   0.001   0.000
  -2.700    0.557   0.320   0.099   0.023   0.001   0.000
  -2.600    0.514   0.336   0.118   0.031   0.001   0.000
  -2.500    0.470   0.348   0.138   0.042   0.002   0.000
  -2.400    0.425   0.357   0.161   0.055   0.003   0.000
  -2.300    0.379   0.361   0.185   0.071   0.005   0.000
  -2.200    0.333   0.360   0.209   0.092   0.007   0.000
  -2.100    0.288   0.353   0.233   0.116   0.010   0.000
  -2.000    0.246   0.341   0.255   0.144   0.014   0.000
  -1.900    0.206   0.324   0.275   0.176   0.019   0.000
  -1.800    0.169   0.302   0.291   0.211   0.026   0.000
  -1.700    0.137   0.277   0.302   0.249   0.035   0.001
  -1.600    0.108   0.249   0.308   0.288   0.046   0.001
  -1.500    0.084   0.220   0.308   0.327   0.059   0.001
  -1.400    0.064   0.191   0.303   0.365   0.075   0.002
  -1.300    0.048   0.163   0.293   0.400   0.093   0.003
  -1.200    0.036   0.136   0.279   0.432   0.114   0.004
  -1.100    0.026   0.112   0.261   0.458   0.137   0.005
  -1.000    0.019   0.091   0.241   0.480   0.163   0.007
  -0.900    0.013   0.073   0.219   0.495   0.190   0.009
  -0.800    0.009   0.058   0.197   0.504   0.220   0.012
  -0.700    0.006   0.045   0.174   0.507   0.251   0.016
  -0.600    0.004   0.035   0.153   0.504   0.283   0.021
  -0.500    0.003   0.027   0.133   0.496   0.316   0.026
  -0.400    0.002   0.020   0.114   0.482   0.348   0.033
  -0.300    0.001   0.015   0.097   0.465   0.381   0.041
  -0.200    0.001   0.011   0.081   0.443   0.412   0.051
  -0.100    0.001   0.008   0.068   0.419   0.442   0.063
   0.000    0.000   0.006   0.056   0.392   0.469   0.077
   0.100    0.000   0.004   0.046   0.363   0.494   0.093
   0.200    0.000   0.003   0.037   0.333   0.515   0.112
   0.300    0.000   0.002   0.030   0.303   0.532   0.133
   0.400    0.000   0.002   0.023   0.273   0.544   0.158
   0.500    0.000   0.001   0.018   0.243   0.552   0.185
   0.600    0.000   0.001   0.014   0.214   0.555   0.215
   0.700    0.000   0.000   0.011   0.187   0.554   0.248
   0.800    0.000   0.000   0.008   0.161   0.547   0.283
   0.900    0.000   0.000   0.006   0.138   0.536   0.320
   1.000    0.000   0.000   0.005   0.116   0.522   0.357
   1.100    0.000   0.000   0.003   0.097   0.506   0.394
   1.200    0.000   0.000   0.002   0.081   0.488   0.429
   1.300    0.000   0.000   0.002   0.067   0.472   0.459
   1.400    0.000   0.000   0.001   0.057   0.457   0.484
   1.500    0.000   0.000   0.001   0.050   0.447   0.502
   1.600    0.000   0.000   0.001   0.047   0.442   0.511
   1.700    0.000   0.000   0.001   0.047   0.442   0.510
   1.800    0.000   0.000   0.001   0.051   0.448   0.500
   1.900    0.000   0.000   0.001   0.058   0.459   0.482
   2.000    0.000   0.000   0.002   0.069   0.474   0.456
   2.100    0.000   0.000   0.003   0.082   0.490   0.425
   2.200    0.000   0.000   0.003   0.099   0.508   0.390
   2.300    0.000   0.000   0.005   0.118   0.524   0.353
   2.400    0.000   0.000   0.006   0.140   0.538   0.315
   2.500    0.000   0.000   0.009   0.164   0.548   0.279
   2.600    0.000   0.001   0.011   0.190   0.554   0.244
   2.700    0.000   0.001   0.015   0.218   0.555   0.211
   2.800    0.000   0.001   0.019   0.247   0.552   0.182
   2.900    0.000   0.002   0.024   0.276   0.543   0.155
   3.000    0.000   0.002   0.030   0.307   0.530   0.131
   3.100    0.000   0.003   0.038   0.337   0.512   0.110
   3.200    0.000   0.005   0.047   0.366   0.491   0.091
   3.300    0.000   0.006   0.057   0.395   0.466   0.075
   3.400    0.001   0.009   0.069   0.422   0.438   0.062
   3.500    0.001   0.012   0.083   0.446   0.409   0.050
   3.600    0.001   0.016   0.098   0.467   0.377   0.040
   3.700    0.002   0.021   0.116   0.484   0.345   0.032
   3.800    0.003   0.028   0.135   0.497   0.312   0.025
   3.900    0.005   0.036   0.155   0.505   0.279   0.020
   4.000    0.007   0.047   0.177   0.507   0.247   0.015
