  -4.000    0.273
  -3.900    0.307
  -3.800    0.345
  -3.700    0.387
  -3.600    0.432
  -3.500    0.482
  -3.400    0.534
  -3.300    0.590
  -3.200    0.648
  -3.100    0.707
  -3.000    0.765
  -2.900    0.821
  -2.800    0.873
  -2.700    0.919
  -2.600    0.957
  -2.500    0.985
  -2.400    1.003
  -2.300    1.009
  -2.200    1.005
  -2.100    0.989
  -2.000    0.965
  -1.900    0.933
  -1.800    0.895
  -1.700    0.853
  -1.600    0.809
  -1.500    0.763
  -1.400    0.719
  -1.300    0.675
  -1.200    0.634
  -1.100    0.596
  -1.000    0.561
  -0.900    0.529
  -0.800    0.499
  -0.700    0.473
  -0.600    0.449
  -0.500    0.428
  -0.400    0.409
  -0.300    0.392
  -0.200    0.377
  -0.100    0.363
   0.000    0.351
   0.100    0.340
   0.200    0.329
   0.300    0.320
   0.400    0.311
   0.500    0.302
   0.600    0.294
   0.700    0.286
   0.800    0.277
   0.900    0.269
   1.000    0.260
   1.100    0.250
   1.200    0.240
   1.300    0.230
   1.400    0.218
   1.500    0.206
   1.600    0.192
   1.700    0.178
   1.800    0.162
   1.900    0.146
   2.000    0.128
   2.100    0.110
   2.200    0.092
   2.300    0.074
   2.400    0.056
   2.500    0.040
   2.600    0.025
   2.700    0.013
   2.800    0.005
   2.900    0.001
   3.000    0.000
   3.100    0.005
   3.200    0.013
   3.300    0.025
   3.400    0.039
   3.500    0.055
   3.600    0.073
   3.700    0.091
   3.800    0.109
   3.900    0.127
   4.000    0.145
