 1   53    0.000   -1.508    3.396    3.205    1.109    0.000    3.510    2.901
 2   53    0.000   -1.117    3.000    3.101    1.132    0.000    3.412    2.791
 3   53    0.000   -0.884    2.981    3.022    1.146    0.000    3.337    2.708
 4   53    0.000   -0.670    3.038    2.945    1.157    0.000    3.263    2.627
 5   52    0.000   -0.507    2.885    2.885    1.164    0.000    3.208    2.562
 6   52    0.000   -0.381    3.077    2.837    1.169    0.000    3.162    2.513
 7   52    0.000   -0.240    2.923    2.784    1.174    0.000    3.110    2.458
 8   52    0.000   -0.088    3.058    2.726    1.179    0.000    3.053    2.399
 9   52    0.000    0.051    2.923    2.673    1.182    0.000    3.001    2.345
10   52    0.000    0.190    2.462    2.620    1.185    0.000    2.948    2.291
11   52    0.000    0.348    2.038    2.559    1.188    0.000    2.889    2.230
12   52    0.000    0.547    2.019    2.484    1.190    0.000    2.814    2.154
13   52    0.000    0.876    2.173    2.359    1.192    0.000    2.690    2.029
14   52    0.000    1.330    2.577    2.190    1.192    0.000    2.521    1.860
15   52    0.000    2.142    1.731    1.900    1.175    0.000    2.226    1.574
