  -4.000    0.351
  -3.900    0.391
  -3.800    0.437
  -3.700    0.489
  -3.600    0.547
  -3.500    0.611
  -3.400    0.683
  -3.300    0.762
  -3.200    0.849
  -3.100    0.945
  -3.000    1.049
  -2.900    1.161
  -2.800    1.280
  -2.700    1.407
  -2.600    1.539
  -2.500    1.676
  -2.400    1.817
  -2.300    1.959
  -2.200    2.101
  -2.100    2.241
  -2.000    2.379
  -1.900    2.513
  -1.800    2.642
  -1.700    2.765
  -1.600    2.882
  -1.500    2.992
  -1.400    3.097
  -1.300    3.194
  -1.200    3.286
  -1.100    3.372
  -1.000    3.453
  -0.900    3.529
  -0.800    3.601
  -0.700    3.668
  -0.600    3.732
  -0.500    3.792
  -0.400    3.850
  -0.300    3.905
  -0.200    3.957
  -0.100    4.007
   0.000    4.055
   0.100    4.102
   0.200    4.146
   0.300    4.189
   0.400    4.231
   0.500    4.271
   0.600    4.309
   0.700    4.347
   0.800    4.383
   0.900    4.417
   1.000    4.451
   1.100    4.483
   1.200    4.513
   1.300    4.543
   1.400    4.571
   1.500    4.597
   1.600    4.622
   1.700    4.646
   1.800    4.668
   1.900    4.688
   2.000    4.707
   2.100    4.724
   2.200    4.739
   2.300    4.752
   2.400    4.764
   2.500    4.774
   2.600    4.781
   2.700    4.787
   2.800    4.791
   2.900    4.793
   3.000    4.793
   3.100    4.791
   3.200    4.788
   3.300    4.782
   3.400    4.774
   3.500    4.764
   3.600    4.753
   3.700    4.740
   3.800    4.725
   3.900    4.708
   4.000    4.689
