  -4.000    0.144
  -3.900    0.150
  -3.800    0.156
  -3.700    0.163
  -3.600    0.169
  -3.500    0.176
  -3.400    0.183
  -3.300    0.190
  -3.200    0.197
  -3.100    0.204
  -3.000    0.212
  -2.900    0.219
  -2.800    0.227
  -2.700    0.235
  -2.600    0.243
  -2.500    0.251
  -2.400    0.260
  -2.300    0.268
  -2.200    0.277
  -2.100    0.285
  -2.000    0.294
  -1.900    0.303
  -1.800    0.311
  -1.700    0.319
  -1.600    0.326
  -1.500    0.332
  -1.400    0.336
  -1.300    0.338
  -1.200    0.336
  -1.100    0.330
  -1.000    0.318
  -0.900    0.300
  -0.800    0.274
  -0.700    0.241
  -0.600    0.199
  -0.500    0.153
  -0.400    0.104
  -0.300    0.058
  -0.200    0.023
  -0.100    0.003
   0.000    0.002
   0.100    0.022
   0.200    0.057
   0.300    0.102
   0.400    0.151
   0.500    0.198
   0.600    0.240
   0.700    0.274
   0.800    0.300
   0.900    0.318
   1.000    0.330
   1.100    0.336
   1.200    0.338
   1.300    0.336
   1.400    0.332
   1.500    0.326
   1.600    0.319
   1.700    0.311
   1.800    0.303
   1.900    0.294
   2.000    0.286
   2.100    0.277
   2.200    0.268
   2.300    0.260
   2.400    0.252
   2.500    0.243
   2.600    0.235
   2.700    0.227
   2.800    0.220
   2.900    0.212
   3.000    0.204
   3.100    0.197
   3.200    0.190
   3.300    0.183
   3.400    0.176
   3.500    0.169
   3.600    0.163
   3.700    0.156
   3.800    0.150
   3.900    0.144
   4.000    0.139
