 1   53    0.000   -1.508    2.717    2.686    1.219    0.000    3.021    2.351
 2   53    0.000   -1.117    2.585    2.287    1.237    0.000    2.627    1.947
 3   53    0.000   -0.884    1.981    2.050    1.219    0.000    2.385    1.715
 4   53    0.000   -0.670    1.736    1.841    1.188    0.000    2.167    1.515
 5   52    0.000   -0.507    1.577    1.690    1.157    0.000    2.011    1.369
 6   52    0.000   -0.381    1.519    1.579    1.129    0.000    1.892    1.266
 7   52    0.000   -0.240    1.500    1.462    1.096    0.000    1.766    1.158
 8   52    0.000   -0.088    1.558    1.344    1.057    0.000    1.638    1.051
 9   52    0.000    0.051    1.365    1.244    1.021    0.000    1.527    0.961
10   52    0.000    0.190    1.385    1.150    0.984    0.000    1.423    0.877
11   52    0.000    0.348    0.981    1.052    0.942    0.000    1.314    0.791
12   52    0.000    0.547    1.000    0.941    0.891    0.000    1.188    0.694
13   52    0.000    0.876    0.769    0.783    0.812    0.000    1.008    0.558
14   52    0.000    1.330    0.365    0.606    0.716    0.000    0.805    0.408
15   52    0.000    2.142    0.269    0.397    0.585    0.000    0.559    0.235
