  -4.000    1.060
  -3.900    1.150
  -3.800    1.247
  -3.700    1.349
  -3.600    1.456
  -3.500    1.567
  -3.400    1.682
  -3.300    1.800
  -3.200    1.920
  -3.100    2.041
  -3.000    2.161
  -2.900    2.281
  -2.800    2.399
  -2.700    2.515
  -2.600    2.627
  -2.500    2.735
  -2.400    2.839
  -2.300    2.939
  -2.200    3.035
  -2.100    3.126
  -2.000    3.212
  -1.900    3.294
  -1.800    3.373
  -1.700    3.447
  -1.600    3.518
  -1.500    3.586
  -1.400    3.650
  -1.300    3.712
  -1.200    3.771
  -1.100    3.828
  -1.000    3.882
  -0.900    3.935
  -0.800    3.986
  -0.700    4.034
  -0.600    4.082
  -0.500    4.127
  -0.400    4.171
  -0.300    4.214
  -0.200    4.255
  -0.100    4.295
   0.000    4.334
   0.100    4.371
   0.200    4.407
   0.300    4.441
   0.400    4.474
   0.500    4.506
   0.600    4.536
   0.700    4.565
   0.800    4.592
   0.900    4.618
   1.000    4.643
   1.100    4.666
   1.200    4.687
   1.300    4.707
   1.400    4.725
   1.500    4.742
   1.600    4.757
   1.700    4.770
   1.800    4.782
   1.900    4.792
   2.000    4.801
   2.100    4.807
   2.200    4.812
   2.300    4.816
   2.400    4.817
   2.500    4.817
   2.600    4.815
   2.700    4.812
   2.800    4.806
   2.900    4.800
   3.000    4.791
   3.100    4.781
   3.200    4.769
   3.300    4.755
   3.400    4.740
   3.500    4.723
   3.600    4.704
   3.700    4.684
   3.800    4.662
   3.900    4.639
   4.000    4.614
