  -4.000    0.143
  -3.900    0.163
  -3.800    0.186
  -3.700    0.213
  -3.600    0.243
  -3.500    0.278
  -3.400    0.319
  -3.300    0.365
  -3.200    0.417
  -3.100    0.477
  -3.000    0.543
  -2.900    0.618
  -2.800    0.699
  -2.700    0.788
  -2.600    0.882
  -2.500    0.980
  -2.400    1.080
  -2.300    1.177
  -2.200    1.268
  -2.100    1.349
  -2.000    1.416
  -1.900    1.466
  -1.800    1.496
  -1.700    1.507
  -1.600    1.499
  -1.500    1.474
  -1.400    1.435
  -1.300    1.387
  -1.200    1.333
  -1.100    1.276
  -1.000    1.220
  -0.900    1.166
  -0.800    1.117
  -0.700    1.072
  -0.600    1.034
  -0.500    1.001
  -0.400    0.974
  -0.300    0.952
  -0.200    0.935
  -0.100    0.922
   0.000    0.913
   0.100    0.908
   0.200    0.906
   0.300    0.906
   0.400    0.909
   0.500    0.912
   0.600    0.915
   0.700    0.916
   0.800    0.914
   0.900    0.906
   1.000    0.889
   1.100    0.859
   1.200    0.813
   1.300    0.747
   1.400    0.658
   1.500    0.546
   1.600    0.414
   1.700    0.273
   1.800    0.140
   1.900    0.041
   2.000    0.000
   2.100    0.030
   2.200    0.121
   2.300    0.249
   2.400    0.390
   2.500    0.525
   2.600    0.640
   2.700    0.733
   2.800    0.803
   2.900    0.852
   3.000    0.885
   3.100    0.904
   3.200    0.913
   3.300    0.916
   3.400    0.915
   3.500    0.912
   3.600    0.909
   3.700    0.907
   3.800    0.906
   3.900    0.908
   4.000    0.912
