 1   53    0.000   -1.508    2.774    2.750    1.077    0.000    3.046    2.455
 2   53    0.000   -1.117    3.094    3.070    0.985    0.000    3.341    2.799
 3   53    0.000   -0.884    3.075    3.225    0.938    0.000    3.483    2.967
 4   53    0.000   -0.670    3.283    3.357    0.902    0.000    3.605    3.109
 5   52    0.000   -0.507    3.308    3.452    0.879    0.000    3.696    3.208
 6   52    0.000   -0.381    3.519    3.523    0.864    0.000    3.763    3.284
 7   52    0.000   -0.240    3.500    3.601    0.849    0.000    3.836    3.365
 8   52    0.000   -0.088    3.885    3.682    0.834    0.000    3.913    3.451
 9   52    0.000    0.051    3.731    3.755    0.822    0.000    3.983    3.527
10   52    0.000    0.190    3.788    3.827    0.810    0.000    4.052    3.603
11   52    0.000    0.348    3.885    3.907    0.795    0.000    4.127    3.686
12   52    0.000    0.547    3.942    4.003    0.776    0.000    4.218    3.788
13   52    0.000    0.876    4.269    4.145    0.738    0.000    4.350    3.941
14   52    0.000    1.330    4.269    4.282    0.689    0.000    4.474    4.091
15   52    0.000    2.142    4.231    4.197    0.713    0.000    4.394    3.999
