  -4.000    0.113
  -3.900    0.128
  -3.800    0.146
  -3.700    0.165
  -3.600    0.188
  -3.500    0.213
  -3.400    0.242
  -3.300    0.276
  -3.200    0.313
  -3.100    0.356
  -3.000    0.404
  -2.900    0.459
  -2.800    0.521
  -2.700    0.592
  -2.600    0.670
  -2.500    0.758
  -2.400    0.856
  -2.300    0.963
  -2.200    1.080
  -2.100    1.206
  -2.000    1.340
  -1.900    1.480
  -1.800    1.624
  -1.700    1.770
  -1.600    1.917
  -1.500    2.061
  -1.400    2.201
  -1.300    2.335
  -1.200    2.462
  -1.100    2.583
  -1.000    2.697
  -0.900    2.803
  -0.800    2.904
  -0.700    2.998
  -0.600    3.088
  -0.500    3.173
  -0.400    3.254
  -0.300    3.333
  -0.200    3.408
  -0.100    3.482
   0.000    3.554
   0.100    3.625
   0.200    3.695
   0.300    3.764
   0.400    3.833
   0.500    3.901
   0.600    3.970
   0.700    4.037
   0.800    4.104
   0.900    4.169
   1.000    4.231
   1.100    4.290
   1.200    4.343
   1.300    4.388
   1.400    4.425
   1.500    4.449
   1.600    4.462
   1.700    4.461
   1.800    4.447
   1.900    4.421
   2.000    4.384
   2.100    4.337
   2.200    4.283
   2.300    4.224
   2.400    4.162
   2.500    4.096
   2.600    4.030
   2.700    3.962
   2.800    3.894
   2.900    3.825
   3.000    3.756
   3.100    3.687
   3.200    3.617
   3.300    3.546
   3.400    3.474
   3.500    3.400
   3.600    3.324
   3.700    3.245
   3.800    3.163
   3.900    3.078
   4.000    2.988
