 1   53    0.000   -1.508    1.340    1.624    1.187    0.000    1.950    1.298
 2   53    0.000   -1.117    1.981    1.935    1.252    0.000    2.279    1.591
 3   53    0.000   -0.884    2.264    2.147    1.273    0.000    2.497    1.798
 4   53    0.000   -0.670    2.226    2.352    1.279    0.000    2.703    2.001
 5   52    0.000   -0.507    2.596    2.510    1.273    0.000    2.864    2.157
 6   52    0.000   -0.381    2.462    2.634    1.262    0.000    2.984    2.284
 7   52    0.000   -0.240    2.692    2.768    1.242    0.000    3.112    2.423
 8   52    0.000   -0.088    3.096    2.903    1.213    0.000    3.240    2.567
 9   52    0.000    0.051    2.904    3.014    1.182    0.000    3.342    2.686
10   52    0.000    0.190    3.135    3.104    1.151    0.000    3.424    2.785
11   52    0.000    0.348    3.404    3.174    1.123    0.000    3.486    2.863
12   52    0.000    0.547    3.135    3.200    1.112    0.000    3.508    2.891
13   52    0.000    0.876    3.077    3.081    1.158    0.000    3.402    2.760
14   52    0.000    1.330    2.635    2.720    1.246    0.000    3.066    2.375
15   52    0.000    2.142    1.769    1.988    1.227    0.000    2.329    1.648
