  -4.000    0.061
  -3.900    0.099
  -3.800    0.142
  -3.700    0.187
  -3.600    0.233
  -3.500    0.278
  -3.400    0.322
  -3.300    0.365
  -3.200    0.405
  -3.100    0.443
  -3.000    0.479
  -2.900    0.513
  -2.800    0.544
  -2.700    0.572
  -2.600    0.599
  -2.500    0.622
  -2.400    0.643
  -2.300    0.661
  -2.200    0.676
  -2.100    0.688
  -2.000    0.697
  -1.900    0.702
  -1.800    0.704
  -1.700    0.703
  -1.600    0.699
  -1.500    0.692
  -1.400    0.682
  -1.300    0.669
  -1.200    0.654
  -1.100    0.638
  -1.000    0.619
  -0.900    0.600
  -0.800    0.580
  -0.700    0.559
  -0.600    0.538
  -0.500    0.516
  -0.400    0.496
  -0.300    0.475
  -0.200    0.455
  -0.100    0.436
   0.000    0.417
   0.100    0.399
   0.200    0.382
   0.300    0.366
   0.400    0.350
   0.500    0.335
   0.600    0.321
   0.700    0.308
   0.800    0.295
   0.900    0.283
   1.000    0.272
   1.100    0.261
   1.200    0.251
   1.300    0.241
   1.400    0.231
   1.500    0.222
   1.600    0.213
   1.700    0.204
   1.800    0.196
   1.900    0.188
   2.000    0.180
   2.100    0.173
   2.200    0.165
   2.300    0.158
   2.400    0.152
   2.500    0.145
   2.600    0.139
   2.700    0.132
   2.800    0.126
   2.900    0.121
   3.000    0.115
   3.100    0.110
   3.200    0.104
   3.300    0.099
   3.400    0.094
   3.500    0.090
   3.600    0.085
   3.700    0.081
   3.800    0.077
   3.900    0.073
   4.000    0.069
