  -4.000    0.017
  -3.900    0.024
  -3.800    0.031
  -3.700    0.039
  -3.600    0.047
  -3.500    0.055
  -3.400    0.063
  -3.300    0.071
  -3.200    0.079
  -3.100    0.086
  -3.000    0.093
  -2.900    0.099
  -2.800    0.105
  -2.700    0.110
  -2.600    0.115
  -2.500    0.119
  -2.400    0.123
  -2.300    0.126
  -2.200    0.129
  -2.100    0.131
  -2.000    0.133
  -1.900    0.135
  -1.800    0.136
  -1.700    0.137
  -1.600    0.138
  -1.500    0.139
  -1.400    0.139
  -1.300    0.139
  -1.200    0.140
  -1.100    0.139
  -1.000    0.139
  -0.900    0.139
  -0.800    0.138
  -0.700    0.138
  -0.600    0.137
  -0.500    0.136
  -0.400    0.135
  -0.300    0.134
  -0.200    0.133
  -0.100    0.132
   0.000    0.131
   0.100    0.130
   0.200    0.129
   0.300    0.128
   0.400    0.126
   0.500    0.125
   0.600    0.124
   0.700    0.122
   0.800    0.121
   0.900    0.119
   1.000    0.118
   1.100    0.116
   1.200    0.115
   1.300    0.113
   1.400    0.112
   1.500    0.110
   1.600    0.109
   1.700    0.107
   1.800    0.105
   1.900    0.104
   2.000    0.102
   2.100    0.100
   2.200    0.099
   2.300    0.097
   2.400    0.095
   2.500    0.093
   2.600    0.092
   2.700    0.090
   2.800    0.088
   2.900    0.087
   3.000    0.085
   3.100    0.083
   3.200    0.081
   3.300    0.080
   3.400    0.078
   3.500    0.076
   3.600    0.075
   3.700    0.073
   3.800    0.072
   3.900    0.070
   4.000    0.069
