  -4.000    0.240
  -3.900    0.269
  -3.800    0.301
  -3.700    0.337
  -3.600    0.377
  -3.500    0.421
  -3.400    0.470
  -3.300    0.523
  -3.200    0.580
  -3.100    0.643
  -3.000    0.711
  -2.900    0.783
  -2.800    0.860
  -2.700    0.940
  -2.600    1.023
  -2.500    1.107
  -2.400    1.191
  -2.300    1.273
  -2.200    1.351
  -2.100    1.423
  -2.000    1.485
  -1.900    1.536
  -1.800    1.575
  -1.700    1.600
  -1.600    1.610
  -1.500    1.606
  -1.400    1.588
  -1.300    1.559
  -1.200    1.520
  -1.100    1.473
  -1.000    1.422
  -0.900    1.367
  -0.800    1.311
  -0.700    1.256
  -0.600    1.203
  -0.500    1.154
  -0.400    1.111
  -0.300    1.073
  -0.200    1.041
  -0.100    1.016
   0.000    0.998
   0.100    0.984
   0.200    0.972
   0.300    0.960
   0.400    0.939
   0.500    0.902
   0.600    0.838
   0.700    0.738
   0.800    0.595
   0.900    0.414
   1.000    0.220
   1.100    0.063
   1.200    0.000
   1.300    0.059
   1.400    0.214
   1.500    0.408
   1.600    0.590
   1.700    0.734
   1.800    0.836
   1.900    0.900
   2.000    0.938
   2.100    0.959
   2.200    0.972
   2.300    0.983
   2.400    0.997
   2.500    1.016
   2.600    1.040
   2.700    1.072
   2.800    1.109
   2.900    1.153
   3.000    1.201
   3.100    1.254
   3.200    1.309
   3.300    1.365
   3.400    1.420
   3.500    1.472
   3.600    1.519
   3.700    1.558
   3.800    1.588
   3.900    1.605
   4.000    1.610
