  -4.000    0.623   0.317   0.049   0.011   0.001   0.000
  -3.900    0.607   0.326   0.053   0.013   0.001   0.000
  -3.800    0.591   0.336   0.057   0.014   0.001   0.000
  -3.700    0.575   0.345   0.062   0.016   0.002   0.000
  -3.600    0.559   0.353   0.067   0.019   0.002   0.000
  -3.500    0.542   0.362   0.073   0.021   0.002   0.000
  -3.400    0.525   0.370   0.078   0.024   0.003   0.000
  -3.300    0.507   0.377   0.084   0.028   0.003   0.000
  -3.200    0.489   0.384   0.091   0.032   0.004   0.000
  -3.100    0.471   0.391   0.098   0.036   0.005   0.000
  -3.000    0.453   0.396   0.104   0.040   0.006   0.000
  -2.900    0.434   0.401   0.112   0.046   0.007   0.000
  -2.800    0.416   0.406   0.119   0.051   0.008   0.000
  -2.700    0.397   0.409   0.127   0.058   0.010   0.001
  -2.600    0.378   0.411   0.135   0.065   0.011   0.001
  -2.500    0.359   0.412   0.142   0.072   0.013   0.001
  -2.400    0.340   0.412   0.150   0.081   0.016   0.001
  -2.300    0.321   0.411   0.158   0.090   0.018   0.001
  -2.200    0.302   0.409   0.166   0.099   0.022   0.002
  -2.100    0.284   0.405   0.174   0.110   0.025   0.002
  -2.000    0.266   0.400   0.181   0.121   0.029   0.003
  -1.900    0.248   0.394   0.188   0.133   0.034   0.003
  -1.800    0.230   0.386   0.195   0.145   0.040   0.004
  -1.700    0.213   0.377   0.201   0.158   0.046   0.005
  -1.600    0.196   0.367   0.207   0.171   0.052   0.006
  -1.500    0.180   0.355   0.211   0.185   0.060   0.008
  -1.400    0.164   0.343   0.215   0.199   0.069   0.009
  -1.300    0.149   0.329   0.218   0.214   0.078   0.011
  -1.200    0.135   0.314   0.220   0.228   0.089   0.014
  -1.100    0.122   0.299   0.221   0.242   0.100   0.016
  -1.000    0.109   0.282   0.221   0.256   0.112   0.020
  -0.900    0.097   0.265   0.219   0.269   0.126   0.023
  -0.800    0.086   0.248   0.216   0.282   0.141   0.028
  -0.700    0.075   0.230   0.212   0.294   0.156   0.032
  -0.600    0.066   0.212   0.207   0.305   0.173   0.038
  -0.500    0.057   0.194   0.201   0.314   0.190   0.044
  -0.400    0.049   0.176   0.194   0.323   0.208   0.050
  -0.300    0.042   0.159   0.186   0.330   0.227   0.057
  -0.200    0.035   0.143   0.177   0.336   0.245   0.064
  -0.100    0.029   0.127   0.169   0.341   0.263   0.071
   0.000    0.025   0.113   0.160   0.344   0.280   0.078
   0.100    0.021   0.101   0.152   0.347   0.296   0.084
   0.200    0.017   0.090   0.145   0.348   0.309   0.090
   0.300    0.015   0.083   0.139   0.349   0.319   0.095
   0.400    0.013   0.078   0.136   0.350   0.326   0.098
   0.500    0.013   0.075   0.134   0.350   0.329   0.099
   0.600    0.013   0.076   0.135   0.350   0.328   0.098
   0.700    0.014   0.080   0.138   0.350   0.322   0.096
   0.800    0.016   0.087   0.142   0.349   0.314   0.092
   0.900    0.019   0.096   0.149   0.348   0.302   0.087
   1.000    0.023   0.108   0.156   0.345   0.287   0.081
   1.100    0.027   0.121   0.165   0.342   0.270   0.074
   1.200    0.033   0.136   0.174   0.338   0.253   0.067
   1.300    0.039   0.152   0.182   0.333   0.234   0.060
   1.400    0.046   0.169   0.191   0.326   0.216   0.053
   1.500    0.053   0.186   0.198   0.318   0.198   0.046
   1.600    0.062   0.204   0.205   0.309   0.180   0.040
   1.700    0.071   0.222   0.210   0.299   0.163   0.034
   1.800    0.081   0.240   0.215   0.287   0.147   0.029
   1.900    0.092   0.258   0.218   0.275   0.132   0.025
   2.000    0.104   0.275   0.220   0.262   0.118   0.021
   2.100    0.116   0.292   0.221   0.248   0.105   0.018
   2.200    0.129   0.308   0.221   0.234   0.093   0.015
   2.300    0.143   0.323   0.219   0.220   0.082   0.012
   2.400    0.158   0.337   0.217   0.205   0.073   0.010
   2.500    0.173   0.350   0.213   0.191   0.064   0.008
   2.600    0.189   0.362   0.209   0.177   0.056   0.007
   2.700    0.206   0.373   0.204   0.164   0.048   0.006
   2.800    0.223   0.382   0.198   0.150   0.042   0.005
   2.900    0.240   0.391   0.191   0.138   0.036   0.004
   3.000    0.258   0.398   0.184   0.126   0.031   0.003
   3.100    0.276   0.403   0.177   0.114   0.027   0.002
   3.200    0.295   0.407   0.169   0.104   0.023   0.002
   3.300    0.313   0.410   0.162   0.094   0.020   0.002
   3.400    0.332   0.412   0.154   0.084   0.017   0.001
   3.500    0.351   0.412   0.146   0.076   0.014   0.001
   3.600    0.370   0.412   0.138   0.068   0.012   0.001
   3.700    0.389   0.410   0.130   0.061   0.010   0.001
   3.800    0.408   0.407   0.122   0.054   0.009   0.001
   3.900    0.426   0.403   0.115   0.048   0.007   0.000
   4.000    0.445   0.399   0.107   0.043   0.006   0.000
