  -3.750    0.000
  -3.250    0.000
  -2.750    0.003
  -2.250    0.005
  -1.750    0.014
  -1.250    0.110
  -0.750    0.179
  -0.250    0.236
   0.250    0.207
   0.750    0.099
   1.250    0.071
   1.750    0.050
   2.250    0.009
   2.750    0.011
   3.250    0.005
   3.750    0.001
