  -4.000    0.548   0.367   0.070   0.015   0.001   0.000
  -3.900    0.525   0.378   0.078   0.017   0.001   0.000
  -3.800    0.503   0.389   0.086   0.021   0.002   0.000
  -3.700    0.479   0.399   0.095   0.024   0.002   0.000
  -3.600    0.456   0.408   0.104   0.029   0.003   0.000
  -3.500    0.432   0.416   0.114   0.034   0.003   0.000
  -3.400    0.408   0.423   0.125   0.040   0.004   0.000
  -3.300    0.384   0.428   0.136   0.047   0.005   0.000
  -3.200    0.360   0.431   0.147   0.055   0.007   0.000
  -3.100    0.336   0.433   0.159   0.064   0.008   0.000
  -3.000    0.312   0.433   0.171   0.073   0.010   0.000
  -2.900    0.289   0.430   0.183   0.085   0.013   0.000
  -2.800    0.266   0.426   0.195   0.097   0.016   0.000
  -2.700    0.244   0.420   0.206   0.110   0.019   0.001
  -2.600    0.222   0.411   0.217   0.125   0.024   0.001
  -2.500    0.201   0.401   0.228   0.141   0.029   0.001
  -2.400    0.181   0.388   0.237   0.158   0.034   0.001
  -2.300    0.162   0.373   0.246   0.176   0.041   0.002
  -2.200    0.144   0.357   0.253   0.194   0.049   0.002
  -2.100    0.127   0.340   0.258   0.213   0.058   0.003
  -2.000    0.112   0.321   0.262   0.233   0.068   0.004
  -1.900    0.098   0.301   0.265   0.253   0.080   0.005
  -1.800    0.085   0.280   0.265   0.272   0.092   0.006
  -1.700    0.073   0.259   0.264   0.291   0.106   0.007
  -1.600    0.062   0.238   0.260   0.309   0.121   0.009
  -1.500    0.053   0.217   0.255   0.326   0.137   0.011
  -1.400    0.044   0.197   0.249   0.342   0.155   0.014
  -1.300    0.037   0.177   0.241   0.356   0.173   0.016
  -1.200    0.031   0.158   0.231   0.368   0.193   0.020
  -1.100    0.025   0.140   0.221   0.377   0.213   0.024
  -1.000    0.021   0.124   0.209   0.385   0.233   0.028
  -0.900    0.017   0.108   0.197   0.390   0.254   0.033
  -0.800    0.014   0.094   0.185   0.393   0.275   0.038
  -0.700    0.011   0.082   0.172   0.394   0.297   0.045
  -0.600    0.009   0.070   0.159   0.392   0.318   0.052
  -0.500    0.007   0.060   0.147   0.388   0.338   0.060
  -0.400    0.006   0.051   0.134   0.382   0.358   0.069
  -0.300    0.004   0.043   0.122   0.374   0.377   0.078
  -0.200    0.003   0.037   0.111   0.365   0.396   0.089
  -0.100    0.003   0.031   0.100   0.353   0.413   0.101
   0.000    0.002   0.026   0.090   0.341   0.429   0.113
   0.100    0.002   0.021   0.080   0.327   0.443   0.127
   0.200    0.001   0.018   0.071   0.313   0.456   0.142
   0.300    0.001   0.014   0.063   0.298   0.467   0.158
   0.400    0.001   0.012   0.055   0.282   0.476   0.175
   0.500    0.001   0.010   0.048   0.265   0.483   0.193
   0.600    0.000   0.008   0.042   0.249   0.488   0.212
   0.700    0.000   0.006   0.037   0.233   0.492   0.232
   0.800    0.000   0.005   0.032   0.216   0.493   0.253
   0.900    0.000   0.004   0.027   0.200   0.493   0.275
   1.000    0.000   0.003   0.023   0.184   0.491   0.298
   1.100    0.000   0.003   0.020   0.169   0.487   0.321
   1.200    0.000   0.002   0.017   0.154   0.481   0.345
   1.300    0.000   0.002   0.014   0.140   0.475   0.369
   1.400    0.000   0.001   0.012   0.127   0.466   0.393
   1.500    0.000   0.001   0.010   0.115   0.457   0.417
   1.600    0.000   0.001   0.008   0.103   0.448   0.440
   1.700    0.000   0.001   0.007   0.092   0.437   0.463
   1.800    0.000   0.000   0.006   0.083   0.427   0.484
   1.900    0.000   0.000   0.005   0.074   0.417   0.504
   2.000    0.000   0.000   0.004   0.067   0.407   0.522
   2.100    0.000   0.000   0.003   0.060   0.398   0.538
   2.200    0.000   0.000   0.003   0.055   0.391   0.552
   2.300    0.000   0.000   0.002   0.051   0.384   0.563
   2.400    0.000   0.000   0.002   0.048   0.380   0.571
   2.500    0.000   0.000   0.002   0.046   0.377   0.576
   2.600    0.000   0.000   0.002   0.045   0.376   0.578
   2.700    0.000   0.000   0.002   0.045   0.376   0.576
   2.800    0.000   0.000   0.002   0.047   0.379   0.572
   2.900    0.000   0.000   0.002   0.050   0.383   0.564
   3.000    0.000   0.000   0.003   0.054   0.389   0.554
   3.100    0.000   0.000   0.003   0.059   0.397   0.541
   3.200    0.000   0.000   0.004   0.065   0.405   0.525
   3.300    0.000   0.000   0.005   0.073   0.415   0.508
   3.400    0.000   0.000   0.005   0.081   0.425   0.488
   3.500    0.000   0.001   0.007   0.090   0.435   0.467
   3.600    0.000   0.001   0.008   0.101   0.446   0.445
   3.700    0.000   0.001   0.010   0.112   0.456   0.422
   3.800    0.000   0.001   0.012   0.125   0.465   0.398
   3.900    0.000   0.002   0.014   0.138   0.473   0.374
   4.000    0.000   0.002   0.016   0.152   0.480   0.350
