  -4.000    0.813   0.169   0.016   0.002   0.000   0.000
  -3.900    0.798   0.181   0.019   0.002   0.000   0.000
  -3.800    0.783   0.192   0.022   0.003   0.000   0.000
  -3.700    0.766   0.205   0.025   0.004   0.000   0.000
  -3.600    0.749   0.217   0.029   0.004   0.000   0.000
  -3.500    0.730   0.230   0.034   0.006   0.000   0.000
  -3.400    0.710   0.244   0.039   0.007   0.000   0.000
  -3.300    0.689   0.257   0.044   0.009   0.000   0.000
  -3.200    0.667   0.270   0.051   0.011   0.001   0.000
  -3.100    0.644   0.284   0.058   0.013   0.001   0.000
  -3.000    0.620   0.297   0.066   0.016   0.001   0.000
  -2.900    0.594   0.309   0.075   0.020   0.002   0.000
  -2.800    0.568   0.321   0.084   0.025   0.002   0.000
  -2.700    0.540   0.332   0.095   0.030   0.003   0.000
  -2.600    0.512   0.342   0.106   0.037   0.004   0.000
  -2.500    0.482   0.350   0.118   0.045   0.005   0.000
  -2.400    0.452   0.357   0.131   0.054   0.006   0.000
  -2.300    0.422   0.362   0.144   0.064   0.008   0.000
  -2.200    0.391   0.364   0.158   0.076   0.010   0.000
  -2.100    0.360   0.365   0.171   0.090   0.013   0.001
  -2.000    0.329   0.362   0.185   0.106   0.017   0.001
  -1.900    0.299   0.357   0.198   0.124   0.021   0.001
  -1.800    0.269   0.350   0.211   0.143   0.027   0.001
  -1.700    0.240   0.339   0.222   0.164   0.033   0.002
  -1.600    0.212   0.326   0.232   0.186   0.041   0.003
  -1.500    0.186   0.311   0.241   0.209   0.050   0.004
  -1.400    0.161   0.293   0.247   0.233   0.061   0.005
  -1.300    0.139   0.274   0.251   0.257   0.073   0.006
  -1.200    0.118   0.253   0.252   0.281   0.086   0.008
  -1.100    0.100   0.232   0.251   0.305   0.102   0.011
  -1.000    0.083   0.211   0.248   0.326   0.119   0.014
  -0.900    0.069   0.189   0.242   0.346   0.137   0.017
  -0.800    0.056   0.168   0.234   0.364   0.156   0.021
  -0.700    0.046   0.148   0.224   0.379   0.177   0.027
  -0.600    0.037   0.129   0.212   0.390   0.199   0.033
  -0.500    0.029   0.112   0.199   0.399   0.221   0.040
  -0.400    0.023   0.096   0.186   0.404   0.243   0.049
  -0.300    0.018   0.081   0.171   0.405   0.266   0.058
  -0.200    0.014   0.069   0.157   0.403   0.288   0.070
  -0.100    0.011   0.057   0.142   0.397   0.310   0.082
   0.000    0.008   0.047   0.128   0.389   0.331   0.097
   0.100    0.006   0.039   0.114   0.377   0.351   0.113
   0.200    0.005   0.032   0.101   0.363   0.369   0.131
   0.300    0.003   0.026   0.089   0.347   0.386   0.150
   0.400    0.003   0.020   0.077   0.328   0.400   0.172
   0.500    0.002   0.016   0.066   0.308   0.413   0.194
   0.600    0.001   0.013   0.057   0.287   0.424   0.218
   0.700    0.001   0.010   0.048   0.266   0.433   0.242
   0.800    0.001   0.008   0.040   0.245   0.440   0.267
   0.900    0.000   0.006   0.034   0.224   0.445   0.291
   1.000    0.000   0.004   0.028   0.205   0.448   0.314
   1.100    0.000   0.003   0.023   0.188   0.450   0.335
   1.200    0.000   0.002   0.019   0.173   0.451   0.354
   1.300    0.000   0.002   0.016   0.162   0.452   0.368
   1.400    0.000   0.002   0.015   0.154   0.452   0.378
   1.500    0.000   0.001   0.014   0.150   0.452   0.383
   1.600    0.000   0.001   0.014   0.150   0.452   0.383
   1.700    0.000   0.002   0.015   0.154   0.452   0.378
   1.800    0.000   0.002   0.017   0.162   0.452   0.367
   1.900    0.000   0.003   0.019   0.174   0.451   0.353
   2.000    0.000   0.003   0.023   0.189   0.450   0.334
   2.100    0.000   0.004   0.028   0.206   0.448   0.313
   2.200    0.000   0.006   0.034   0.226   0.444   0.290
   2.300    0.001   0.008   0.041   0.246   0.439   0.265
   2.400    0.001   0.010   0.048   0.267   0.432   0.241
   2.500    0.001   0.013   0.057   0.289   0.424   0.216
   2.600    0.002   0.016   0.067   0.310   0.413   0.193
   2.700    0.003   0.021   0.078   0.329   0.400   0.170
   2.800    0.003   0.026   0.089   0.348   0.385   0.149
   2.900    0.005   0.032   0.102   0.364   0.368   0.130
   3.000    0.006   0.039   0.115   0.378   0.349   0.112
   3.100    0.008   0.048   0.129   0.389   0.329   0.096
   3.200    0.011   0.058   0.143   0.398   0.308   0.081
   3.300    0.014   0.069   0.158   0.403   0.287   0.069
   3.400    0.018   0.082   0.172   0.405   0.264   0.058
   3.500    0.023   0.097   0.187   0.403   0.242   0.048
   3.600    0.030   0.113   0.200   0.398   0.219   0.040
   3.700    0.037   0.131   0.213   0.390   0.197   0.032
   3.800    0.046   0.150   0.225   0.378   0.176   0.026
   3.900    0.057   0.170   0.234   0.363   0.155   0.021
   4.000    0.070   0.191   0.242   0.345   0.136   0.017
