  -4.000    0.696   0.269   0.031   0.003   0.000   0.000
  -3.900    0.676   0.284   0.036   0.004   0.000   0.000
  -3.800    0.656   0.299   0.041   0.005   0.000   0.000
  -3.700    0.634   0.314   0.047   0.006   0.000   0.000
  -3.600    0.612   0.328   0.053   0.007   0.000   0.000
  -3.500    0.588   0.343   0.060   0.009   0.000   0.000
  -3.400    0.564   0.357   0.068   0.011   0.000   0.000
  -3.300    0.540   0.371   0.076   0.013   0.000   0.000
  -3.200    0.514   0.383   0.086   0.016   0.001   0.000
  -3.100    0.489   0.395   0.096   0.019   0.001   0.000
  -3.000    0.463   0.406   0.107   0.023   0.001   0.000
  -2.900    0.436   0.416   0.119   0.028   0.001   0.000
  -2.800    0.410   0.424   0.131   0.034   0.002   0.000
  -2.700    0.383   0.430   0.145   0.040   0.002   0.000
  -2.600    0.356   0.434   0.159   0.048   0.003   0.000
  -2.500    0.330   0.436   0.173   0.057   0.004   0.000
  -2.400    0.304   0.436   0.188   0.067   0.005   0.000
  -2.300    0.278   0.434   0.203   0.078   0.007   0.000
  -2.200    0.254   0.429   0.218   0.091   0.008   0.000
  -2.100    0.230   0.422   0.232   0.105   0.010   0.000
  -2.000    0.207   0.412   0.246   0.121   0.013   0.000
  -1.900    0.185   0.400   0.259   0.139   0.016   0.001
  -1.800    0.164   0.386   0.272   0.158   0.020   0.001
  -1.700    0.145   0.369   0.282   0.178   0.024   0.001
  -1.600    0.127   0.351   0.291   0.199   0.030   0.001
  -1.500    0.111   0.332   0.299   0.221   0.036   0.002
  -1.400    0.095   0.311   0.304   0.245   0.043   0.002
  -1.300    0.082   0.289   0.307   0.268   0.051   0.003
  -1.200    0.070   0.267   0.307   0.292   0.060   0.004
  -1.100    0.059   0.245   0.306   0.315   0.071   0.005
  -1.000    0.049   0.223   0.302   0.337   0.083   0.007
  -0.900    0.041   0.201   0.296   0.359   0.095   0.008
  -0.800    0.034   0.180   0.288   0.379   0.109   0.011
  -0.700    0.028   0.160   0.278   0.397   0.125   0.013
  -0.600    0.023   0.141   0.266   0.413   0.141   0.016
  -0.500    0.018   0.124   0.253   0.426   0.158   0.020
  -0.400    0.015   0.108   0.239   0.437   0.177   0.025
  -0.300    0.012   0.093   0.224   0.445   0.196   0.030
  -0.200    0.009   0.080   0.209   0.450   0.216   0.037
  -0.100    0.007   0.068   0.193   0.452   0.236   0.044
   0.000    0.006   0.057   0.177   0.450   0.257   0.053
   0.100    0.004   0.048   0.161   0.445   0.278   0.063
   0.200    0.003   0.040   0.145   0.438   0.299   0.074
   0.300    0.003   0.033   0.130   0.427   0.320   0.087
   0.400    0.002   0.027   0.116   0.413   0.341   0.101
   0.500    0.001   0.022   0.102   0.398   0.361   0.116
   0.600    0.001   0.018   0.089   0.380   0.380   0.133
   0.700    0.001   0.014   0.077   0.361   0.398   0.150
   0.800    0.001   0.011   0.066   0.341   0.414   0.167
   0.900    0.000   0.008   0.057   0.322   0.429   0.183
   1.000    0.000   0.007   0.049   0.305   0.441   0.199
   1.100    0.000   0.005   0.042   0.291   0.451   0.211
   1.200    0.000   0.004   0.038   0.280   0.457   0.220
   1.300    0.000   0.004   0.036   0.274   0.461   0.226
   1.400    0.000   0.004   0.035   0.273   0.461   0.226
   1.500    0.000   0.004   0.037   0.278   0.459   0.222
   1.600    0.000   0.005   0.041   0.287   0.453   0.214
   1.700    0.000   0.006   0.047   0.301   0.444   0.202
   1.800    0.000   0.008   0.054   0.318   0.432   0.188
   1.900    0.000   0.010   0.063   0.336   0.418   0.171
   2.000    0.001   0.013   0.074   0.356   0.402   0.154
   2.100    0.001   0.016   0.086   0.375   0.385   0.137
   2.200    0.001   0.021   0.098   0.393   0.366   0.121
   2.300    0.002   0.026   0.112   0.409   0.346   0.105
   2.400    0.002   0.031   0.126   0.424   0.326   0.091
   2.500    0.003   0.038   0.141   0.435   0.305   0.077
   2.600    0.004   0.046   0.157   0.444   0.284   0.066
   2.700    0.005   0.055   0.173   0.449   0.263   0.055
   2.800    0.007   0.065   0.189   0.451   0.242   0.046
   2.900    0.009   0.077   0.204   0.451   0.221   0.039
   3.000    0.011   0.089   0.220   0.447   0.201   0.032
   3.100    0.014   0.104   0.235   0.439   0.182   0.026
   3.200    0.017   0.119   0.249   0.429   0.163   0.021
   3.300    0.021   0.137   0.263   0.417   0.145   0.017
   3.400    0.026   0.155   0.275   0.401   0.129   0.014
   3.500    0.032   0.175   0.285   0.384   0.113   0.011
   3.600    0.039   0.195   0.294   0.364   0.099   0.009
   3.700    0.047   0.217   0.300   0.343   0.086   0.007
   3.800    0.056   0.239   0.305   0.321   0.074   0.006
   3.900    0.067   0.261   0.307   0.298   0.063   0.004
   4.000    0.078   0.283   0.307   0.274   0.054   0.003
