  -4.000    4.018
  -3.900    4.005
  -3.800    3.989
  -3.700    3.971
  -3.600    3.950
  -3.500    3.928
  -3.400    3.903
  -3.300    3.876
  -3.200    3.847
  -3.100    3.817
  -3.000    3.785
  -2.900    3.751
  -2.800    3.716
  -2.700    3.679
  -2.600    3.641
  -2.500    3.601
  -2.400    3.561
  -2.300    3.520
  -2.200    3.478
  -2.100    3.434
  -2.000    3.391
  -1.900    3.346
  -1.800    3.301
  -1.700    3.256
  -1.600    3.210
  -1.500    3.163
  -1.400    3.117
  -1.300    3.070
  -1.200    3.023
  -1.100    2.975
  -1.000    2.928
  -0.900    2.881
  -0.800    2.833
  -0.700    2.786
  -0.600    2.738
  -0.500    2.691
  -0.400    2.644
  -0.300    2.597
  -0.200    2.551
  -0.100    2.504
   0.000    2.458
   0.100    2.412
   0.200    2.366
   0.300    2.321
   0.400    2.276
   0.500    2.232
   0.600    2.187
   0.700    2.144
   0.800    2.100
   0.900    2.057
   1.000    2.015
   1.100    1.973
   1.200    1.931
   1.300    1.890
   1.400    1.850
   1.500    1.810
   1.600    1.771
   1.700    1.732
   1.800    1.694
   1.900    1.656
   2.000    1.619
   2.100    1.582
   2.200    1.546
   2.300    1.511
   2.400    1.476
   2.500    1.442
   2.600    1.409
   2.700    1.376
   2.800    1.344
   2.900    1.312
   3.000    1.281
   3.100    1.251
   3.200    1.221
   3.300    1.192
   3.400    1.163
   3.500    1.135
   3.600    1.107
   3.700    1.081
   3.800    1.054
   3.900    1.029
   4.000    1.003
