  -4.000    0.174
  -3.900    0.188
  -3.800    0.203
  -3.700    0.220
  -3.600    0.237
  -3.500    0.256
  -3.400    0.276
  -3.300    0.297
  -3.200    0.320
  -3.100    0.343
  -3.000    0.368
  -2.900    0.395
  -2.800    0.422
  -2.700    0.450
  -2.600    0.479
  -2.500    0.508
  -2.400    0.537
  -2.300    0.565
  -2.200    0.593
  -2.100    0.619
  -2.000    0.643
  -1.900    0.665
  -1.800    0.685
  -1.700    0.701
  -1.600    0.713
  -1.500    0.722
  -1.400    0.726
  -1.300    0.728
  -1.200    0.725
  -1.100    0.720
  -1.000    0.712
  -0.900    0.701
  -0.800    0.689
  -0.700    0.677
  -0.600    0.664
  -0.500    0.651
  -0.400    0.640
  -0.300    0.630
  -0.200    0.623
  -0.100    0.618
   0.000    0.616
   0.100    0.616
   0.200    0.620
   0.300    0.627
   0.400    0.635
   0.500    0.644
   0.600    0.652
   0.700    0.655
   0.800    0.651
   0.900    0.634
   1.000    0.600
   1.100    0.542
   1.200    0.457
   1.300    0.349
   1.400    0.225
   1.500    0.108
   1.600    0.025
   1.700    0.001
   1.800    0.044
   1.900    0.140
   2.000    0.262
   2.100    0.382
   2.200    0.484
   2.300    0.561
   2.400    0.612
   2.500    0.641
   2.600    0.653
   2.700    0.655
   2.800    0.650
   2.900    0.641
   3.000    0.632
   3.100    0.624
   3.200    0.619
   3.300    0.616
   3.400    0.616
   3.500    0.619
   3.600    0.625
   3.700    0.633
   3.800    0.643
   3.900    0.655
   4.000    0.667
