  -4.000    0.145
  -3.900    0.157
  -3.800    0.171
  -3.700    0.187
  -3.600    0.204
  -3.500    0.222
  -3.400    0.242
  -3.300    0.264
  -3.200    0.288
  -3.100    0.314
  -3.000    0.343
  -2.900    0.374
  -2.800    0.407
  -2.700    0.444
  -2.600    0.482
  -2.500    0.524
  -2.400    0.567
  -2.300    0.613
  -2.200    0.659
  -2.100    0.707
  -2.000    0.754
  -1.900    0.800
  -1.800    0.844
  -1.700    0.884
  -1.600    0.919
  -1.500    0.949
  -1.400    0.971
  -1.300    0.987
  -1.200    0.994
  -1.100    0.995
  -1.000    0.988
  -0.900    0.976
  -0.800    0.959
  -0.700    0.938
  -0.600    0.915
  -0.500    0.891
  -0.400    0.867
  -0.300    0.844
  -0.200    0.823
  -0.100    0.804
   0.000    0.788
   0.100    0.773
   0.200    0.760
   0.300    0.747
   0.400    0.732
   0.500    0.714
   0.600    0.689
   0.700    0.654
   0.800    0.606
   0.900    0.542
   1.000    0.461
   1.100    0.363
   1.200    0.254
   1.300    0.146
   1.400    0.057
   1.500    0.006
   1.600    0.008
   1.700    0.062
   1.800    0.153
   1.900    0.261
   2.000    0.370
   2.100    0.467
   2.200    0.547
   2.300    0.610
   2.400    0.657
   2.500    0.691
   2.600    0.715
   2.700    0.734
   2.800    0.748
   2.900    0.761
   3.000    0.774
   3.100    0.789
   3.200    0.805
   3.300    0.824
   3.400    0.846
   3.500    0.869
   3.600    0.892
   3.700    0.917
   3.800    0.940
   3.900    0.960
   4.000    0.977
