  -4.000    0.146
  -3.900    0.149
  -3.800    0.152
  -3.700    0.155
  -3.600    0.158
  -3.500    0.161
  -3.400    0.164
  -3.300    0.167
  -3.200    0.170
  -3.100    0.173
  -3.000    0.176
  -2.900    0.179
  -2.800    0.181
  -2.700    0.184
  -2.600    0.185
  -2.500    0.187
  -2.400    0.188
  -2.300    0.187
  -2.200    0.186
  -2.100    0.184
  -2.000    0.180
  -1.900    0.174
  -1.800    0.166
  -1.700    0.155
  -1.600    0.142
  -1.500    0.127
  -1.400    0.109
  -1.300    0.089
  -1.200    0.069
  -1.100    0.048
  -1.000    0.030
  -0.900    0.014
  -0.800    0.004
  -0.700    0.000
  -0.600    0.003
  -0.500    0.011
  -0.400    0.026
  -0.300    0.044
  -0.200    0.064
  -0.100    0.084
   0.000    0.105
   0.100    0.123
   0.200    0.139
   0.300    0.153
   0.400    0.164
   0.500    0.172
   0.600    0.179
   0.700    0.183
   0.800    0.186
   0.900    0.187
   1.000    0.188
   1.100    0.187
   1.200    0.186
   1.300    0.184
   1.400    0.182
   1.500    0.179
   1.600    0.177
   1.700    0.174
   1.800    0.171
   1.900    0.168
   2.000    0.165
   2.100    0.162
   2.200    0.159
   2.300    0.156
   2.400    0.153
   2.500    0.150
   2.600    0.147
   2.700    0.144
   2.800    0.141
   2.900    0.138
   3.000    0.135
   3.100    0.132
   3.200    0.129
   3.300    0.126
   3.400    0.123
   3.500    0.120
   3.600    0.117
   3.700    0.114
   3.800    0.111
   3.900    0.108
   4.000    0.105
