  -4.000    1.221
  -3.900    1.292
  -3.800    1.366
  -3.700    1.443
  -3.600    1.522
  -3.500    1.603
  -3.400    1.686
  -3.300    1.771
  -3.200    1.857
  -3.100    1.943
  -3.000    2.031
  -2.900    2.118
  -2.800    2.205
  -2.700    2.291
  -2.600    2.377
  -2.500    2.461
  -2.400    2.544
  -2.300    2.625
  -2.200    2.704
  -2.100    2.781
  -2.000    2.856
  -1.900    2.928
  -1.800    2.998
  -1.700    3.066
  -1.600    3.131
  -1.500    3.193
  -1.400    3.254
  -1.300    3.312
  -1.200    3.367
  -1.100    3.421
  -1.000    3.472
  -0.900    3.522
  -0.800    3.569
  -0.700    3.615
  -0.600    3.659
  -0.500    3.701
  -0.400    3.741
  -0.300    3.780
  -0.200    3.818
  -0.100    3.854
   0.000    3.888
   0.100    3.921
   0.200    3.952
   0.300    3.982
   0.400    4.010
   0.500    4.036
   0.600    4.061
   0.700    4.084
   0.800    4.104
   0.900    4.123
   1.000    4.140
   1.100    4.154
   1.200    4.166
   1.300    4.176
   1.400    4.183
   1.500    4.188
   1.600    4.190
   1.700    4.190
   1.800    4.188
   1.900    4.182
   2.000    4.175
   2.100    4.165
   2.200    4.152
   2.300    4.138
   2.400    4.121
   2.500    4.102
   2.600    4.081
   2.700    4.058
   2.800    4.033
   2.900    4.006
   3.000    3.978
   3.100    3.948
   3.200    3.917
   3.300    3.884
   3.400    3.849
   3.500    3.813
   3.600    3.776
   3.700    3.736
   3.800    3.696
   3.900    3.653
   4.000    3.609
