  -4.000    0.000   0.005   0.034   0.163   0.390   0.407
  -3.900    0.000   0.006   0.039   0.173   0.390   0.392
  -3.800    0.000   0.008   0.044   0.184   0.388   0.375
  -3.700    0.000   0.010   0.051   0.196   0.387   0.357
  -3.600    0.001   0.012   0.058   0.209   0.384   0.337
  -3.500    0.001   0.014   0.066   0.222   0.381   0.317
  -3.400    0.001   0.017   0.075   0.236   0.376   0.296
  -3.300    0.001   0.020   0.084   0.249   0.371   0.275
  -3.200    0.002   0.024   0.094   0.262   0.364   0.254
  -3.100    0.002   0.029   0.105   0.275   0.356   0.233
  -3.000    0.002   0.034   0.117   0.287   0.347   0.213
  -2.900    0.003   0.040   0.129   0.298   0.337   0.193
  -2.800    0.004   0.046   0.142   0.307   0.326   0.175
  -2.700    0.005   0.054   0.155   0.316   0.313   0.157
  -2.600    0.006   0.062   0.168   0.323   0.300   0.141
  -2.500    0.007   0.071   0.182   0.328   0.286   0.125
  -2.400    0.008   0.081   0.195   0.332   0.272   0.111
  -2.300    0.010   0.092   0.208   0.334   0.257   0.098
  -2.200    0.012   0.104   0.222   0.334   0.242   0.086
  -2.100    0.014   0.116   0.234   0.333   0.226   0.075
  -2.000    0.017   0.130   0.246   0.330   0.211   0.066
  -1.900    0.020   0.144   0.258   0.325   0.196   0.057
  -1.800    0.023   0.159   0.268   0.319   0.181   0.049
  -1.700    0.027   0.175   0.278   0.311   0.166   0.042
  -1.600    0.032   0.192   0.286   0.302   0.152   0.036
  -1.500    0.037   0.209   0.294   0.292   0.138   0.031
  -1.400    0.042   0.226   0.300   0.281   0.125   0.026
  -1.300    0.048   0.244   0.305   0.269   0.113   0.022
  -1.200    0.055   0.261   0.308   0.256   0.101   0.018
  -1.100    0.062   0.279   0.310   0.243   0.090   0.015
  -1.000    0.070   0.297   0.310   0.229   0.080   0.013
  -0.900    0.079   0.314   0.310   0.216   0.071   0.011
  -0.800    0.088   0.331   0.308   0.202   0.063   0.009
  -0.700    0.098   0.347   0.304   0.188   0.055   0.007
  -0.600    0.109   0.363   0.299   0.174   0.048   0.006
  -0.500    0.120   0.378   0.294   0.161   0.042   0.005
  -0.400    0.133   0.392   0.287   0.148   0.036   0.004
  -0.300    0.145   0.405   0.279   0.136   0.031   0.003
  -0.200    0.159   0.417   0.271   0.124   0.027   0.003
  -0.100    0.173   0.427   0.262   0.113   0.023   0.002
   0.000    0.187   0.437   0.252   0.103   0.020   0.002
   0.100    0.202   0.445   0.242   0.093   0.017   0.001
   0.200    0.218   0.451   0.231   0.084   0.014   0.001
   0.300    0.234   0.457   0.221   0.075   0.012   0.001
   0.400    0.251   0.461   0.210   0.067   0.010   0.001
   0.500    0.268   0.464   0.199   0.060   0.009   0.001
   0.600    0.285   0.465   0.188   0.054   0.007   0.000
   0.700    0.303   0.466   0.177   0.048   0.006   0.000
   0.800    0.321   0.465   0.167   0.042   0.005   0.000
   0.900    0.339   0.463   0.156   0.037   0.004   0.000
   1.000    0.357   0.460   0.146   0.033   0.004   0.000
   1.100    0.376   0.456   0.137   0.029   0.003   0.000
   1.200    0.394   0.450   0.127   0.025   0.002   0.000
   1.300    0.413   0.444   0.118   0.022   0.002   0.000
   1.400    0.431   0.438   0.110   0.019   0.002   0.000
   1.500    0.450   0.430   0.102   0.017   0.001   0.000
   1.600    0.468   0.422   0.094   0.015   0.001   0.000
   1.700    0.487   0.413   0.087   0.013   0.001   0.000
   1.800    0.505   0.404   0.080   0.011   0.001   0.000
   1.900    0.523   0.394   0.073   0.010   0.001   0.000
   2.000    0.540   0.384   0.067   0.008   0.000   0.000
   2.100    0.558   0.373   0.062   0.007   0.000   0.000
   2.200    0.575   0.362   0.057   0.006   0.000   0.000
   2.300    0.591   0.351   0.052   0.005   0.000   0.000
   2.400    0.608   0.340   0.047   0.005   0.000   0.000
   2.500    0.624   0.329   0.043   0.004   0.000   0.000
   2.600    0.640   0.318   0.039   0.003   0.000   0.000
   2.700    0.655   0.307   0.036   0.003   0.000   0.000
   2.800    0.670   0.295   0.032   0.002   0.000   0.000
   2.900    0.684   0.284   0.029   0.002   0.000   0.000
   3.000    0.698   0.274   0.027   0.002   0.000   0.000
   3.100    0.712   0.263   0.024   0.002   0.000   0.000
   3.200    0.725   0.252   0.022   0.001   0.000   0.000
   3.300    0.737   0.242   0.020   0.001   0.000   0.000
   3.400    0.750   0.232   0.018   0.001   0.000   0.000
   3.500    0.762   0.222   0.016   0.001   0.000   0.000
   3.600    0.773   0.212   0.014   0.001   0.000   0.000
   3.700    0.784   0.203   0.013   0.001   0.000   0.000
   3.800    0.794   0.193   0.012   0.000   0.000   0.000
   3.900    0.804   0.185   0.010   0.000   0.000   0.000
   4.000    0.814   0.176   0.009   0.000   0.000   0.000
