  -4.000    0.112
  -3.900    0.115
  -3.800    0.117
  -3.700    0.120
  -3.600    0.122
  -3.500    0.125
  -3.400    0.127
  -3.300    0.129
  -3.200    0.132
  -3.100    0.134
  -3.000    0.136
  -2.900    0.137
  -2.800    0.138
  -2.700    0.139
  -2.600    0.139
  -2.500    0.138
  -2.400    0.137
  -2.300    0.134
  -2.200    0.130
  -2.100    0.124
  -2.000    0.118
  -1.900    0.109
  -1.800    0.099
  -1.700    0.087
  -1.600    0.074
  -1.500    0.061
  -1.400    0.047
  -1.300    0.033
  -1.200    0.021
  -1.100    0.011
  -1.000    0.004
  -0.900    0.000
  -0.800    0.001
  -0.700    0.005
  -0.600    0.013
  -0.500    0.024
  -0.400    0.036
  -0.300    0.050
  -0.200    0.064
  -0.100    0.078
   0.000    0.090
   0.100    0.101
   0.200    0.111
   0.300    0.119
   0.400    0.126
   0.500    0.131
   0.600    0.135
   0.700    0.137
   0.800    0.138
   0.900    0.139
   1.000    0.139
   1.100    0.138
   1.200    0.137
   1.300    0.135
   1.400    0.133
   1.500    0.131
   1.600    0.129
   1.700    0.127
   1.800    0.124
   1.900    0.122
   2.000    0.119
   2.100    0.117
   2.200    0.114
   2.300    0.112
   2.400    0.109
   2.500    0.107
   2.600    0.104
   2.700    0.102
   2.800    0.100
   2.900    0.097
   3.000    0.095
   3.100    0.093
   3.200    0.091
   3.300    0.089
   3.400    0.086
   3.500    0.084
   3.600    0.082
   3.700    0.080
   3.800    0.078
   3.900    0.076
   4.000    0.074
