  -4.000    0.341
  -3.900    0.367
  -3.800    0.395
  -3.700    0.424
  -3.600    0.456
  -3.500    0.490
  -3.400    0.526
  -3.300    0.564
  -3.200    0.605
  -3.100    0.648
  -3.000    0.694
  -2.900    0.743
  -2.800    0.795
  -2.700    0.850
  -2.600    0.908
  -2.500    0.969
  -2.400    1.033
  -2.300    1.101
  -2.200    1.172
  -2.100    1.246
  -2.000    1.323
  -1.900    1.403
  -1.800    1.485
  -1.700    1.570
  -1.600    1.657
  -1.500    1.746
  -1.400    1.836
  -1.300    1.927
  -1.200    2.019
  -1.100    2.110
  -1.000    2.201
  -0.900    2.292
  -0.800    2.382
  -0.700    2.470
  -0.600    2.557
  -0.500    2.643
  -0.400    2.728
  -0.300    2.811
  -0.200    2.893
  -0.100    2.974
   0.000    3.054
   0.100    3.133
   0.200    3.212
   0.300    3.290
   0.400    3.367
   0.500    3.444
   0.600    3.518
   0.700    3.590
   0.800    3.659
   0.900    3.721
   1.000    3.775
   1.100    3.819
   1.200    3.851
   1.300    3.868
   1.400    3.871
   1.500    3.857
   1.600    3.829
   1.700    3.788
   1.800    3.736
   1.900    3.676
   2.000    3.609
   2.100    3.538
   2.200    3.464
   2.300    3.388
   2.400    3.311
   2.500    3.233
   2.600    3.155
   2.700    3.075
   2.800    2.996
   2.900    2.915
   3.000    2.833
   3.100    2.750
   3.200    2.666
   3.300    2.581
   3.400    2.494
   3.500    2.405
   3.600    2.316
   3.700    2.226
   3.800    2.135
   3.900    2.043
   4.000    1.952
