 1   53    0.000   -1.508    3.792    3.559    0.982    0.000    3.828    3.289
 2   53    0.000   -1.117    3.358    3.818    0.890    0.000    4.062    3.573
 3   53    0.000   -0.884    3.717    3.943    0.847    0.000    4.175    3.710
 4   53    0.000   -0.670    4.151    4.049    0.812    0.000    4.271    3.826
 5   52    0.000   -0.507    4.038    4.124    0.786    0.000    4.342    3.906
 6   52    0.000   -0.381    4.115    4.180    0.767    0.000    4.392    3.967
 7   52    0.000   -0.240    4.231    4.239    0.745    0.000    4.446    4.032
 8   52    0.000   -0.088    4.385    4.300    0.723    0.000    4.500    4.099
 9   52    0.000    0.051    4.538    4.353    0.702    0.000    4.547    4.158
10   52    0.000    0.190    4.481    4.403    0.681    0.000    4.592    4.214
11   52    0.000    0.348    4.462    4.457    0.657    0.000    4.639    4.275
12   52    0.000    0.547    4.442    4.520    0.626    0.000    4.693    4.346
13   52    0.000    0.876    4.615    4.611    0.574    0.000    4.770    4.452
14   52    0.000    1.330    4.769    4.711    0.504    0.000    4.851    4.571
15   52    0.000    2.142    4.827    4.783    0.441    0.000    4.906    4.661
