  -4.000    0.114
  -3.900    0.121
  -3.800    0.129
  -3.700    0.138
  -3.600    0.147
  -3.500    0.156
  -3.400    0.166
  -3.300    0.177
  -3.200    0.188
  -3.100    0.199
  -3.000    0.212
  -2.900    0.224
  -2.800    0.238
  -2.700    0.251
  -2.600    0.265
  -2.500    0.280
  -2.400    0.294
  -2.300    0.309
  -2.200    0.324
  -2.100    0.339
  -2.000    0.353
  -1.900    0.367
  -1.800    0.380
  -1.700    0.393
  -1.600    0.405
  -1.500    0.416
  -1.400    0.426
  -1.300    0.434
  -1.200    0.441
  -1.100    0.447
  -1.000    0.452
  -0.900    0.455
  -0.800    0.457
  -0.700    0.458
  -0.600    0.458
  -0.500    0.457
  -0.400    0.455
  -0.300    0.452
  -0.200    0.450
  -0.100    0.447
   0.000    0.443
   0.100    0.440
   0.200    0.436
   0.300    0.433
   0.400    0.429
   0.500    0.425
   0.600    0.421
   0.700    0.415
   0.800    0.409
   0.900    0.400
   1.000    0.390
   1.100    0.375
   1.200    0.357
   1.300    0.334
   1.400    0.306
   1.500    0.272
   1.600    0.233
   1.700    0.189
   1.800    0.142
   1.900    0.096
   2.000    0.054
   2.100    0.021
   2.200    0.003
   2.300    0.002
   2.400    0.018
   2.500    0.049
   2.600    0.090
   2.700    0.136
   2.800    0.183
   2.900    0.228
   3.000    0.268
   3.100    0.302
   3.200    0.331
   3.300    0.355
   3.400    0.373
   3.500    0.388
   3.600    0.399
   3.700    0.408
   3.800    0.415
   3.900    0.420
   4.000    0.425
