 1   53    0.000   -1.508    2.302    2.319    1.308    0.000    2.678    1.960
 2   53    0.000   -1.117    2.566    2.610    1.302    0.000    2.968    2.252
 3   53    0.000   -0.884    2.792    2.778    1.276    0.000    3.129    2.428
 4   53    0.000   -0.670    2.868    2.916    1.244    0.000    3.257    2.574
 5   52    0.000   -0.507    2.827    3.003    1.217    0.000    3.341    2.665
 6   52    0.000   -0.381    2.904    3.056    1.199    0.000    3.388    2.723
 7   52    0.000   -0.240    3.308    3.096    1.184    0.000    3.424    2.768
 8   52    0.000   -0.088    3.212    3.116    1.176    0.000    3.442    2.790
 9   52    0.000    0.051    3.115    3.111    1.178    0.000    3.438    2.785
10   52    0.000    0.190    2.885    3.084    1.188    0.000    3.414    2.755
11   52    0.000    0.348    3.385    3.030    1.208    0.000    3.365    2.695
12   52    0.000    0.547    3.000    2.931    1.239    0.000    3.274    2.587
13   52    0.000    0.876    2.788    2.714    1.286    0.000    3.071    2.357
14   52    0.000    1.330    2.308    2.375    1.316    0.000    2.740    2.010
15   52    0.000    2.142    1.346    1.815    1.256    0.000    2.163    1.467
