  -4.000    0.166
  -3.900    0.187
  -3.800    0.210
  -3.700    0.236
  -3.600    0.266
  -3.500    0.299
  -3.400    0.335
  -3.300    0.376
  -3.200    0.421
  -3.100    0.471
  -3.000    0.527
  -2.900    0.588
  -2.800    0.656
  -2.700    0.730
  -2.600    0.810
  -2.500    0.898
  -2.400    0.992
  -2.300    1.093
  -2.200    1.201
  -2.100    1.315
  -2.000    1.435
  -1.900    1.559
  -1.800    1.687
  -1.700    1.817
  -1.600    1.949
  -1.500    2.082
  -1.400    2.213
  -1.300    2.342
  -1.200    2.469
  -1.100    2.591
  -1.000    2.710
  -0.900    2.825
  -0.800    2.934
  -0.700    3.039
  -0.600    3.139
  -0.500    3.235
  -0.400    3.327
  -0.300    3.414
  -0.200    3.499
  -0.100    3.580
   0.000    3.659
   0.100    3.735
   0.200    3.810
   0.300    3.883
   0.400    3.953
   0.500    4.022
   0.600    4.087
   0.700    4.147
   0.800    4.201
   0.900    4.247
   1.000    4.282
   1.100    4.304
   1.200    4.311
   1.300    4.304
   1.400    4.283
   1.500    4.248
   1.600    4.203
   1.700    4.149
   1.800    4.089
   1.900    4.024
   2.000    3.955
   2.100    3.885
   2.200    3.812
   2.300    3.738
   2.400    3.661
   2.500    3.583
   2.600    3.501
   2.700    3.417
   2.800    3.329
   2.900    3.238
   3.000    3.142
   3.100    3.042
   3.200    2.937
   3.300    2.828
   3.400    2.714
   3.500    2.595
   3.600    2.472
   3.700    2.346
   3.800    2.217
   3.900    2.086
   4.000    1.953
