  -4.000    0.199   0.315   0.217   0.202   0.060   0.007
  -3.900    0.189   0.308   0.219   0.211   0.065   0.008
  -3.800    0.179   0.302   0.221   0.220   0.070   0.009
  -3.700    0.169   0.294   0.222   0.228   0.075   0.010
  -3.600    0.160   0.287   0.224   0.237   0.081   0.011
  -3.500    0.151   0.279   0.225   0.246   0.087   0.013
  -3.400    0.142   0.271   0.225   0.254   0.093   0.014
  -3.300    0.134   0.263   0.225   0.263   0.100   0.016
  -3.200    0.126   0.255   0.225   0.271   0.107   0.017
  -3.100    0.118   0.246   0.224   0.280   0.114   0.019
  -3.000    0.110   0.237   0.223   0.288   0.121   0.021
  -2.900    0.103   0.228   0.222   0.295   0.129   0.023
  -2.800    0.095   0.219   0.220   0.303   0.138   0.025
  -2.700    0.089   0.210   0.217   0.310   0.146   0.027
  -2.600    0.082   0.201   0.215   0.317   0.155   0.030
  -2.500    0.076   0.192   0.212   0.324   0.164   0.033
  -2.400    0.070   0.182   0.208   0.331   0.174   0.035
  -2.300    0.064   0.173   0.205   0.337   0.183   0.038
  -2.200    0.059   0.164   0.201   0.342   0.193   0.041
  -2.100    0.054   0.155   0.196   0.347   0.203   0.045
  -2.000    0.049   0.146   0.192   0.352   0.213   0.048
  -1.900    0.045   0.138   0.187   0.356   0.223   0.051
  -1.800    0.041   0.129   0.183   0.360   0.232   0.054
  -1.700    0.037   0.122   0.178   0.364   0.242   0.058
  -1.600    0.033   0.114   0.173   0.367   0.251   0.061
  -1.500    0.030   0.107   0.169   0.370   0.260   0.064
  -1.400    0.027   0.101   0.164   0.372   0.268   0.067
  -1.300    0.025   0.095   0.160   0.374   0.276   0.070
  -1.200    0.023   0.090   0.157   0.376   0.283   0.072
  -1.100    0.021   0.086   0.154   0.377   0.288   0.074
  -1.000    0.020   0.082   0.151   0.378   0.293   0.076
  -0.900    0.019   0.080   0.149   0.379   0.296   0.077
  -0.800    0.018   0.078   0.148   0.379   0.298   0.078
  -0.700    0.018   0.078   0.148   0.379   0.299   0.078
  -0.600    0.018   0.078   0.148   0.379   0.299   0.078
  -0.500    0.018   0.079   0.149   0.379   0.297   0.077
  -0.400    0.019   0.082   0.151   0.378   0.294   0.076
  -0.300    0.021   0.085   0.153   0.377   0.289   0.075
  -0.200    0.022   0.089   0.156   0.376   0.284   0.073
  -0.100    0.024   0.094   0.160   0.375   0.278   0.070
   0.000    0.027   0.099   0.163   0.373   0.270   0.068
   0.100    0.029   0.106   0.168   0.370   0.262   0.065
   0.200    0.033   0.112   0.172   0.368   0.253   0.062
   0.300    0.036   0.120   0.177   0.365   0.244   0.058
   0.400    0.040   0.128   0.181   0.361   0.235   0.055
   0.500    0.044   0.136   0.186   0.357   0.225   0.052
   0.600    0.048   0.144   0.191   0.353   0.215   0.049
   0.700    0.053   0.153   0.195   0.349   0.205   0.045
   0.800    0.058   0.162   0.200   0.343   0.195   0.042
   0.900    0.063   0.171   0.204   0.338   0.185   0.039
   1.000    0.069   0.180   0.207   0.332   0.176   0.036
   1.100    0.074   0.189   0.211   0.326   0.166   0.033
   1.200    0.081   0.199   0.214   0.319   0.157   0.031
   1.300    0.087   0.208   0.217   0.312   0.148   0.028
   1.400    0.094   0.217   0.219   0.305   0.140   0.026
   1.500    0.101   0.226   0.221   0.297   0.131   0.023
   1.600    0.108   0.235   0.223   0.290   0.123   0.021
   1.700    0.116   0.244   0.224   0.281   0.116   0.019
   1.800    0.124   0.253   0.225   0.273   0.108   0.018
   1.900    0.132   0.261   0.225   0.265   0.101   0.016
   2.000    0.140   0.269   0.225   0.256   0.095   0.014
   2.100    0.149   0.277   0.225   0.248   0.088   0.013
   2.200    0.158   0.285   0.224   0.239   0.082   0.012
   2.300    0.167   0.293   0.223   0.230   0.077   0.011
   2.400    0.177   0.300   0.221   0.222   0.071   0.009
   2.500    0.186   0.307   0.219   0.213   0.066   0.008
   2.600    0.196   0.313   0.217   0.204   0.061   0.008
   2.700    0.206   0.319   0.215   0.196   0.057   0.007
   2.800    0.217   0.325   0.212   0.187   0.052   0.006
   2.900    0.227   0.331   0.209   0.179   0.049   0.005
   3.000    0.238   0.336   0.206   0.171   0.045   0.005
   3.100    0.248   0.340   0.203   0.163   0.041   0.004
   3.200    0.259   0.345   0.199   0.155   0.038   0.004
   3.300    0.271   0.349   0.195   0.147   0.035   0.003
   3.400    0.282   0.352   0.191   0.140   0.032   0.003
   3.500    0.293   0.355   0.187   0.133   0.030   0.003
   3.600    0.304   0.358   0.183   0.126   0.027   0.002
   3.700    0.316   0.360   0.178   0.119   0.025   0.002
   3.800    0.327   0.362   0.174   0.112   0.023   0.002
   3.900    0.339   0.363   0.169   0.106   0.021   0.002
   4.000    0.351   0.364   0.164   0.100   0.019   0.001
