 1   53    0.000   -1.508    2.075    2.387    1.146    0.000    2.702    2.072
 2   53    0.000   -1.117    2.340    2.079    1.126    0.000    2.388    1.769
 3   53    0.000   -0.884    1.849    1.906    1.102    0.000    2.209    1.604
 4   53    0.000   -0.670    1.698    1.755    1.074    0.000    2.050    1.460
 5   52    0.000   -0.507    1.942    1.645    1.051    0.000    1.937    1.354
 6   52    0.000   -0.381    1.577    1.563    1.032    0.000    1.850    1.277
 7   52    0.000   -0.240    1.692    1.476    1.010    0.000    1.756    1.196
 8   52    0.000   -0.088    1.500    1.386    0.985    0.000    1.660    1.113
 9   52    0.000    0.051    1.365    1.308    0.962    0.000    1.575    1.041
10   52    0.000    0.190    1.192    1.233    0.939    0.000    1.494    0.973
11   52    0.000    0.348    1.308    1.153    0.913    0.000    1.406    0.900
12   52    0.000    0.547    1.077    1.058    0.880    0.000    1.302    0.814
13   52    0.000    0.876    0.808    0.917    0.827    0.000    1.146    0.687
14   52    0.000    1.330    0.654    0.748    0.758    0.000    0.958    0.537
15   52    0.000    2.142    0.192    0.524    0.650    0.000    0.705    0.344
