  -4.000    0.451
  -3.900    0.474
  -3.800    0.499
  -3.700    0.525
  -3.600    0.552
  -3.500    0.581
  -3.400    0.611
  -3.300    0.644
  -3.200    0.677
  -3.100    0.713
  -3.000    0.751
  -2.900    0.790
  -2.800    0.832
  -2.700    0.876
  -2.600    0.923
  -2.500    0.972
  -2.400    1.023
  -2.300    1.077
  -2.200    1.134
  -2.100    1.194
  -2.000    1.257
  -1.900    1.322
  -1.800    1.391
  -1.700    1.462
  -1.600    1.536
  -1.500    1.613
  -1.400    1.693
  -1.300    1.776
  -1.200    1.861
  -1.100    1.949
  -1.000    2.040
  -0.900    2.132
  -0.800    2.227
  -0.700    2.323
  -0.600    2.420
  -0.500    2.517
  -0.400    2.615
  -0.300    2.711
  -0.200    2.805
  -0.100    2.894
   0.000    2.976
   0.100    3.050
   0.200    3.111
   0.300    3.159
   0.400    3.190
   0.500    3.204
   0.600    3.198
   0.700    3.174
   0.800    3.133
   0.900    3.077
   1.000    3.009
   1.100    2.930
   1.200    2.843
   1.300    2.751
   1.400    2.656
   1.500    2.559
   1.600    2.461
   1.700    2.364
   1.800    2.267
   1.900    2.172
   2.000    2.079
   2.100    1.987
   2.200    1.899
   2.300    1.812
   2.400    1.728
   2.500    1.647
   2.600    1.569
   2.700    1.493
   2.800    1.421
   2.900    1.351
   3.000    1.284
   3.100    1.220
   3.200    1.159
   3.300    1.101
   3.400    1.046
   3.500    0.993
   3.600    0.943
   3.700    0.896
   3.800    0.851
   3.900    0.808
   4.000    0.767
