  -4.000    0.230   0.265   0.228   0.195   0.072   0.011
  -3.900    0.221   0.260   0.230   0.202   0.076   0.012
  -3.800    0.211   0.255   0.231   0.208   0.081   0.013
  -3.700    0.202   0.250   0.232   0.215   0.087   0.014
  -3.600    0.193   0.245   0.233   0.222   0.092   0.015
  -3.500    0.184   0.239   0.234   0.229   0.098   0.016
  -3.400    0.175   0.233   0.235   0.236   0.104   0.018
  -3.300    0.166   0.227   0.235   0.243   0.110   0.019
  -3.200    0.157   0.221   0.234   0.250   0.116   0.021
  -3.100    0.149   0.215   0.234   0.256   0.123   0.023
  -3.000    0.141   0.208   0.233   0.263   0.130   0.024
  -2.900    0.133   0.202   0.232   0.269   0.137   0.026
  -2.800    0.125   0.195   0.231   0.276   0.145   0.028
  -2.700    0.118   0.189   0.229   0.282   0.152   0.030
  -2.600    0.110   0.182   0.227   0.288   0.160   0.033
  -2.500    0.103   0.175   0.225   0.294   0.168   0.035
  -2.400    0.097   0.168   0.223   0.300   0.176   0.037
  -2.300    0.090   0.161   0.220   0.305   0.184   0.039
  -2.200    0.084   0.155   0.217   0.310   0.192   0.042
  -2.100    0.078   0.148   0.214   0.315   0.200   0.044
  -2.000    0.073   0.142   0.211   0.320   0.208   0.047
  -1.900    0.068   0.136   0.208   0.324   0.215   0.049
  -1.800    0.063   0.130   0.205   0.328   0.223   0.051
  -1.700    0.058   0.124   0.203   0.332   0.229   0.053
  -1.600    0.054   0.119   0.200   0.335   0.236   0.055
  -1.500    0.051   0.115   0.197   0.338   0.242   0.057
  -1.400    0.048   0.111   0.195   0.341   0.247   0.059
  -1.300    0.045   0.107   0.193   0.343   0.251   0.060
  -1.200    0.043   0.105   0.191   0.345   0.255   0.061
  -1.100    0.042   0.103   0.190   0.346   0.258   0.062
  -1.000    0.041   0.101   0.189   0.347   0.260   0.063
  -0.900    0.040   0.101   0.189   0.347   0.260   0.063
  -0.800    0.040   0.101   0.189   0.347   0.260   0.063
  -0.700    0.041   0.101   0.189   0.347   0.259   0.063
  -0.600    0.042   0.103   0.190   0.346   0.257   0.062
  -0.500    0.044   0.105   0.192   0.344   0.254   0.061
  -0.400    0.046   0.108   0.193   0.342   0.250   0.060
  -0.300    0.048   0.112   0.195   0.340   0.246   0.058
  -0.200    0.052   0.116   0.198   0.338   0.240   0.057
  -0.100    0.055   0.121   0.200   0.335   0.234   0.055
   0.000    0.059   0.126   0.203   0.331   0.228   0.053
   0.100    0.064   0.131   0.206   0.327   0.221   0.051
   0.200    0.069   0.137   0.209   0.323   0.214   0.048
   0.300    0.074   0.143   0.212   0.319   0.206   0.046
   0.400    0.080   0.150   0.215   0.314   0.198   0.044
   0.500    0.085   0.156   0.218   0.309   0.190   0.041
   0.600    0.092   0.163   0.221   0.304   0.182   0.039
   0.700    0.098   0.170   0.223   0.298   0.174   0.037
   0.800    0.105   0.176   0.226   0.293   0.166   0.034
   0.900    0.112   0.183   0.228   0.287   0.158   0.032
   1.000    0.119   0.190   0.229   0.281   0.151   0.030
   1.100    0.127   0.197   0.231   0.274   0.143   0.028
   1.200    0.135   0.203   0.232   0.268   0.136   0.026
   1.300    0.143   0.210   0.233   0.261   0.128   0.024
   1.400    0.151   0.216   0.234   0.255   0.122   0.022
   1.500    0.159   0.223   0.235   0.248   0.115   0.021
   1.600    0.168   0.229   0.235   0.241   0.109   0.019
   1.700    0.177   0.235   0.234   0.234   0.102   0.017
   1.800    0.186   0.240   0.234   0.228   0.096   0.016
   1.900    0.195   0.246   0.233   0.221   0.091   0.015
   2.000    0.204   0.251   0.232   0.214   0.085   0.014
   2.100    0.213   0.256   0.231   0.207   0.080   0.012
   2.200    0.223   0.261   0.229   0.200   0.075   0.011
   2.300    0.233   0.266   0.227   0.193   0.071   0.010
   2.400    0.243   0.270   0.225   0.186   0.066   0.009
   2.500    0.252   0.274   0.223   0.180   0.062   0.009
   2.600    0.262   0.278   0.221   0.173   0.058   0.008
   2.700    0.273   0.282   0.218   0.167   0.054   0.007
   2.800    0.283   0.285   0.215   0.160   0.051   0.006
   2.900    0.293   0.288   0.212   0.154   0.047   0.006
   3.000    0.303   0.291   0.209   0.148   0.044   0.005
   3.100    0.314   0.293   0.205   0.141   0.041   0.005
   3.200    0.324   0.296   0.202   0.136   0.038   0.004
   3.300    0.335   0.298   0.198   0.130   0.036   0.004
   3.400    0.345   0.299   0.194   0.124   0.033   0.004
   3.500    0.356   0.301   0.190   0.119   0.031   0.003
   3.600    0.366   0.302   0.187   0.113   0.029   0.003
   3.700    0.377   0.303   0.183   0.108   0.027   0.003
   3.800    0.387   0.304   0.178   0.103   0.025   0.002
   3.900    0.398   0.304   0.174   0.098   0.023   0.002
   4.000    0.408   0.305   0.170   0.093   0.021   0.002
