  -4.000    0.554
  -3.900    0.591
  -3.800    0.630
  -3.700    0.671
  -3.600    0.714
  -3.500    0.761
  -3.400    0.810
  -3.300    0.862
  -3.200    0.917
  -3.100    0.976
  -3.000    1.038
  -2.900    1.103
  -2.800    1.172
  -2.700    1.244
  -2.600    1.320
  -2.500    1.399
  -2.400    1.481
  -2.300    1.566
  -2.200    1.654
  -2.100    1.744
  -2.000    1.837
  -1.900    1.931
  -1.800    2.026
  -1.700    2.121
  -1.600    2.217
  -1.500    2.313
  -1.400    2.407
  -1.300    2.501
  -1.200    2.592
  -1.100    2.682
  -1.000    2.770
  -0.900    2.855
  -0.800    2.937
  -0.700    3.017
  -0.600    3.095
  -0.500    3.170
  -0.400    3.242
  -0.300    3.312
  -0.200    3.379
  -0.100    3.445
   0.000    3.508
   0.100    3.570
   0.200    3.629
   0.300    3.687
   0.400    3.744
   0.500    3.799
   0.600    3.853
   0.700    3.906
   0.800    3.958
   0.900    4.008
   1.000    4.057
   1.100    4.104
   1.200    4.151
   1.300    4.195
   1.400    4.238
   1.500    4.280
   1.600    4.318
   1.700    4.355
   1.800    4.389
   1.900    4.420
   2.000    4.447
   2.100    4.471
   2.200    4.491
   2.300    4.507
   2.400    4.519
   2.500    4.526
   2.600    4.529
   2.700    4.527
   2.800    4.521
   2.900    4.510
   3.000    4.495
   3.100    4.475
   3.200    4.452
   3.300    4.425
   3.400    4.395
   3.500    4.362
   3.600    4.326
   3.700    4.287
   3.800    4.246
   3.900    4.204
   4.000    4.159
