  -4.000    0.124
  -3.900    0.130
  -3.800    0.137
  -3.700    0.145
  -3.600    0.153
  -3.500    0.161
  -3.400    0.169
  -3.300    0.179
  -3.200    0.188
  -3.100    0.199
  -3.000    0.210
  -2.900    0.221
  -2.800    0.233
  -2.700    0.246
  -2.600    0.259
  -2.500    0.273
  -2.400    0.287
  -2.300    0.302
  -2.200    0.317
  -2.100    0.333
  -2.000    0.349
  -1.900    0.366
  -1.800    0.383
  -1.700    0.400
  -1.600    0.417
  -1.500    0.434
  -1.400    0.452
  -1.300    0.470
  -1.200    0.488
  -1.100    0.505
  -1.000    0.523
  -0.900    0.540
  -0.800    0.557
  -0.700    0.572
  -0.600    0.584
  -0.500    0.591
  -0.400    0.590
  -0.300    0.579
  -0.200    0.553
  -0.100    0.507
   0.000    0.439
   0.100    0.348
   0.200    0.241
   0.300    0.131
   0.400    0.043
   0.500    0.001
   0.600    0.019
   0.700    0.090
   0.800    0.193
   0.900    0.304
   1.000    0.403
   1.100    0.481
   1.200    0.536
   1.300    0.570
   1.400    0.587
   1.500    0.592
   1.600    0.587
   1.700    0.577
   1.800    0.563
   1.900    0.547
   2.000    0.530
   2.100    0.513
   2.200    0.495
   2.300    0.477
   2.400    0.460
   2.500    0.442
   2.600    0.424
   2.700    0.407
   2.800    0.390
   2.900    0.373
   3.000    0.356
   3.100    0.340
   3.200    0.324
   3.300    0.308
   3.400    0.293
   3.500    0.279
   3.600    0.265
   3.700    0.251
   3.800    0.238
   3.900    0.226
   4.000    0.214
