  -4.000    1.633
  -3.900    1.680
  -3.800    1.728
  -3.700    1.776
  -3.600    1.826
  -3.500    1.876
  -3.400    1.927
  -3.300    1.978
  -3.200    2.030
  -3.100    2.083
  -3.000    2.136
  -2.900    2.189
  -2.800    2.243
  -2.700    2.298
  -2.600    2.352
  -2.500    2.407
  -2.400    2.461
  -2.300    2.516
  -2.200    2.570
  -2.100    2.624
  -2.000    2.676
  -1.900    2.728
  -1.800    2.778
  -1.700    2.826
  -1.600    2.872
  -1.500    2.915
  -1.400    2.954
  -1.300    2.990
  -1.200    3.021
  -1.100    3.048
  -1.000    3.070
  -0.900    3.085
  -0.800    3.095
  -0.700    3.099
  -0.600    3.097
  -0.500    3.088
  -0.400    3.074
  -0.300    3.054
  -0.200    3.028
  -0.100    2.998
   0.000    2.963
   0.100    2.924
   0.200    2.882
   0.300    2.837
   0.400    2.790
   0.500    2.740
   0.600    2.689
   0.700    2.636
   0.800    2.583
   0.900    2.529
   1.000    2.475
   1.100    2.420
   1.200    2.365
   1.300    2.311
   1.400    2.256
   1.500    2.202
   1.600    2.149
   1.700    2.095
   1.800    2.043
   1.900    1.990
   2.000    1.939
   2.100    1.888
   2.200    1.838
   2.300    1.788
   2.400    1.739
   2.500    1.691
   2.600    1.644
   2.700    1.598
   2.800    1.552
   2.900    1.508
   3.000    1.464
   3.100    1.421
   3.200    1.379
   3.300    1.338
   3.400    1.298
   3.500    1.259
   3.600    1.220
   3.700    1.183
   3.800    1.147
   3.900    1.111
   4.000    1.077
