  -4.000    0.126
  -3.900    0.130
  -3.800    0.134
  -3.700    0.138
  -3.600    0.142
  -3.500    0.146
  -3.400    0.151
  -3.300    0.155
  -3.200    0.159
  -3.100    0.163
  -3.000    0.167
  -2.900    0.171
  -2.800    0.175
  -2.700    0.179
  -2.600    0.183
  -2.500    0.186
  -2.400    0.190
  -2.300    0.193
  -2.200    0.195
  -2.100    0.197
  -2.000    0.198
  -1.900    0.198
  -1.800    0.197
  -1.700    0.194
  -1.600    0.189
  -1.500    0.181
  -1.400    0.172
  -1.300    0.159
  -1.200    0.143
  -1.100    0.125
  -1.000    0.104
  -0.900    0.082
  -0.800    0.060
  -0.700    0.038
  -0.600    0.020
  -0.500    0.007
  -0.400    0.001
  -0.300    0.001
  -0.200    0.010
  -0.100    0.024
   0.000    0.043
   0.100    0.065
   0.200    0.088
   0.300    0.110
   0.400    0.130
   0.500    0.147
   0.600    0.162
   0.700    0.174
   0.800    0.183
   0.900    0.190
   1.000    0.194
   1.100    0.197
   1.200    0.198
   1.300    0.198
   1.400    0.197
   1.500    0.195
   1.600    0.192
   1.700    0.189
   1.800    0.186
   1.900    0.182
   2.000    0.178
   2.100    0.174
   2.200    0.170
   2.300    0.166
   2.400    0.162
   2.500    0.158
   2.600    0.154
   2.700    0.150
   2.800    0.145
   2.900    0.141
   3.000    0.137
   3.100    0.133
   3.200    0.129
   3.300    0.125
   3.400    0.121
   3.500    0.117
   3.600    0.113
   3.700    0.110
   3.800    0.106
   3.900    0.102
   4.000    0.099
