 1   53    0.000   -1.508    2.755    2.723    1.243    0.000    3.065    2.382
 2   53    0.000   -1.117    2.434    2.325    1.225    0.000    2.662    1.989
 3   53    0.000   -0.884    2.321    2.104    1.187    0.000    2.430    1.778
 4   53    0.000   -0.670    1.925    1.915    1.145    0.000    2.229    1.600
 5   52    0.000   -0.507    1.846    1.780    1.110    0.000    2.088    1.472
 6   52    0.000   -0.381    1.462    1.682    1.082    0.000    1.982    1.382
 7   52    0.000   -0.240    1.538    1.578    1.051    0.000    1.869    1.286
 8   52    0.000   -0.088    1.731    1.473    1.017    0.000    1.755    1.191
 9   52    0.000    0.051    1.308    1.383    0.987    0.000    1.657    1.109
10   52    0.000    0.190    1.192    1.298    0.958    0.000    1.563    1.032
11   52    0.000    0.348    1.365    1.207    0.926    0.000    1.464    0.950
12   52    0.000    0.547    1.212    1.102    0.887    0.000    1.348    0.856
13   52    0.000    0.876    1.019    0.947    0.828    0.000    1.176    0.717
14   52    0.000    1.330    0.500    0.763    0.755    0.000    0.973    0.554
15   52    0.000    2.142    0.365    0.524    0.644    0.000    0.703    0.346
