 1   53    0.000   -1.508    1.736    1.910    1.034    0.000    2.195    1.626
 2   53    0.000   -1.117    2.189    2.452    1.018    0.000    2.732    2.173
 3   53    0.000   -0.884    2.811    2.752    0.969    0.000    3.018    2.485
 4   53    0.000   -0.670    3.000    3.000    0.918    0.000    3.252    2.748
 5   52    0.000   -0.507    3.250    3.172    0.878    0.000    3.415    2.928
 6   52    0.000   -0.381    3.192    3.295    0.847    0.000    3.530    3.060
 7   52    0.000   -0.240    3.462    3.423    0.814    0.000    3.649    3.197
 8   52    0.000   -0.088    3.538    3.551    0.781    0.000    3.768    3.335
 9   52    0.000    0.051    3.654    3.661    0.753    0.000    3.870    3.452
10   52    0.000    0.190    3.865    3.766    0.728    0.000    3.968    3.564
11   52    0.000    0.348    3.808    3.879    0.702    0.000    4.074    3.684
12   52    0.000    0.547    4.096    4.014    0.674    0.000    4.200    3.827
13   52    0.000    0.876    4.192    4.198    0.629    0.000    4.372    4.024
14   52    0.000    1.330    4.288    4.277    0.605    0.000    4.445    4.109
15   52    0.000    2.142    3.615    3.821    0.726    0.000    4.022    3.619
