  -4.000    0.371
  -3.900    0.408
  -3.800    0.447
  -3.700    0.490
  -3.600    0.535
  -3.500    0.581
  -3.400    0.629
  -3.300    0.677
  -3.200    0.723
  -3.100    0.768
  -3.000    0.810
  -2.900    0.846
  -2.800    0.876
  -2.700    0.899
  -2.600    0.914
  -2.500    0.920
  -2.400    0.918
  -2.300    0.908
  -2.200    0.889
  -2.100    0.865
  -2.000    0.834
  -1.900    0.800
  -1.800    0.764
  -1.700    0.725
  -1.600    0.687
  -1.500    0.649
  -1.400    0.612
  -1.300    0.577
  -1.200    0.544
  -1.100    0.514
  -1.000    0.486
  -0.900    0.461
  -0.800    0.438
  -0.700    0.418
  -0.600    0.400
  -0.500    0.385
  -0.400    0.371
  -0.300    0.359
  -0.200    0.349
  -0.100    0.340
   0.000    0.332
   0.100    0.325
   0.200    0.320
   0.300    0.315
   0.400    0.310
   0.500    0.306
   0.600    0.302
   0.700    0.298
   0.800    0.293
   0.900    0.288
   1.000    0.281
   1.100    0.274
   1.200    0.264
   1.300    0.253
   1.400    0.240
   1.500    0.225
   1.600    0.207
   1.700    0.187
   1.800    0.165
   1.900    0.141
   2.000    0.116
   2.100    0.090
   2.200    0.065
   2.300    0.042
   2.400    0.023
   2.500    0.009
   2.600    0.001
   2.700    0.001
   2.800    0.007
   2.900    0.020
   3.000    0.039
   3.100    0.061
   3.200    0.086
   3.300    0.111
   3.400    0.137
   3.500    0.161
   3.600    0.183
   3.700    0.204
   3.800    0.222
   3.900    0.238
   4.000    0.251
